time,poses[0].header.stamp.sec,poses[0].header.stamp.nanosec,poses[0].header.frame_id,poses[0].pose.position.x,poses[0].pose.position.y,poses[0].pose.position.z,poses[0].pose.orientation.x,poses[0].pose.orientation.y,poses[0].pose.orientation.z,poses[0].pose.orientation.w,poses[1].header.stamp.sec,poses[1].header.stamp.nanosec,poses[1].header.frame_id,poses[1].pose.position.x,poses[1].pose.position.y,poses[1].pose.position.z,poses[1].pose.orientation.x,poses[1].pose.orientation.y,poses[1].pose.orientation.z,poses[1].pose.orientation.w,poses[2].header.stamp.sec,poses[2].header.stamp.nanosec,poses[2].header.frame_id,poses[2].pose.position.x,poses[2].pose.position.y,poses[2].pose.position.z,poses[2].pose.orientation.x,poses[2].pose.orientation.y,poses[2].pose.orientation.z,poses[2].pose.orientation.w,poses[3].header.stamp.sec,poses[3].header.stamp.nanosec,poses[3].header.frame_id,poses[3].pose.position.x,poses[3].pose.position.y,poses[3].pose.position.z,poses[3].pose.orientation.x,poses[3].pose.orientation.y,poses[3].pose.orientation.z,poses[3].pose.orientation.w,poses[4].header.stamp.sec,poses[4].header.stamp.nanosec,poses[4].header.frame_id,poses[4].pose.position.x,poses[4].pose.position.y,poses[4].pose.position.z,poses[4].pose.orientation.x,poses[4].pose.orientation.y,poses[4].pose.orientation.z,poses[4].pose.orientation.w,poses[5].header.stamp.sec,poses[5].header.stamp.nanosec,poses[5].header.frame_id,poses[5].pose.position.x,poses[5].pose.position.y,poses[5].pose.position.z,poses[5].pose.orientation.x,poses[5].pose.orientation.y,poses[5].pose.orientation.z,poses[5].pose.orientation.w,poses[6].header.stamp.sec,poses[6].header.stamp.nanosec,poses[6].header.frame_id,poses[6].pose.position.x,poses[6].pose.position.y,poses[6].pose.position.z,poses[6].pose.orientation.x,poses[6].pose.orientation.y,poses[6].pose.orientation.z,poses[6].pose.orientation.w,poses[7].header.stamp.sec,poses[7].header.stamp.nanosec,poses[7].header.frame_id,poses[7].pose.position.x,poses[7].pose.position.y,poses[7].pose.position.z,poses[7].pose.orientation.x,poses[7].pose.orientation.y,poses[7].pose.orientation.z,poses[7].pose.orientation.w,poses[8].header.stamp.sec,poses[8].header.stamp.nanosec,poses[8].header.frame_id,poses[8].pose.position.x,poses[8].pose.position.y,poses[8].pose.position.z,poses[8].pose.orientation.x,poses[8].pose.orientation.y,poses[8].pose.orientation.z,poses[8].pose.orientation.w,poses[9].header.stamp.sec,poses[9].header.stamp.nanosec,poses[9].header.frame_id,poses[9].pose.position.x,poses[9].pose.position.y,poses[9].pose.position.z,poses[9].pose.orientation.x,poses[9].pose.orientation.y,poses[9].pose.orientation.z,poses[9].pose.orientation.w,poses[10].header.stamp.sec,poses[10].header.stamp.nanosec,poses[10].header.frame_id,poses[10].pose.position.x,poses[10].pose.position.y,poses[10].pose.position.z,poses[10].pose.orientation.x,poses[10].pose.orientation.y,poses[10].pose.orientation.z,poses[10].pose.orientation.w,poses[11].header.stamp.sec,poses[11].header.stamp.nanosec,poses[11].header.frame_id,poses[11].pose.position.x,poses[11].pose.position.y,poses[11].pose.position.z,poses[11].pose.orientation.x,poses[11].pose.orientation.y,poses[11].pose.orientation.z,poses[11].pose.orientation.w,poses[12].header.stamp.sec,poses[12].header.stamp.nanosec,poses[12].header.frame_id,poses[12].pose.position.x,poses[12].pose.position.y,poses[12].pose.position.z,poses[12].pose.orientation.x,poses[12].pose.orientation.y,poses[12].pose.orientation.z,poses[12].pose.orientation.w,poses[13].header.stamp.sec,poses[13].header.stamp.nanosec,poses[13].header.frame_id,poses[13].pose.position.x,poses[13].pose.position.y,poses[13].pose.position.z,poses[13].pose.orientation.x,poses[13].pose.orientation.y,poses[13].pose.orientation.z,poses[13].pose.orientation.w,poses[14].header.stamp.sec,poses[14].header.stamp.nanosec,poses[14].header.frame_id,poses[14].pose.position.x,poses[14].pose.position.y,poses[14].pose.position.z,poses[14].pose.orientation.x,poses[14].pose.orientation.y,poses[14].pose.orientation.z,poses[14].pose.orientation.w,poses[15].header.stamp.sec,poses[15].header.stamp.nanosec,poses[15].header.frame_id,poses[15].pose.position.x,poses[15].pose.position.y,poses[15].pose.position.z,poses[15].pose.orientation.x,poses[15].pose.orientation.y,poses[15].pose.orientation.z,poses[15].pose.orientation.w,poses[16].header.stamp.sec,poses[16].header.stamp.nanosec,poses[16].header.frame_id,poses[16].pose.position.x,poses[16].pose.position.y,poses[16].pose.position.z,poses[16].pose.orientation.x,poses[16].pose.orientation.y,poses[16].pose.orientation.z,poses[16].pose.orientation.w,poses[17].header.stamp.sec,poses[17].header.stamp.nanosec,poses[17].header.frame_id,poses[17].pose.position.x,poses[17].pose.position.y,poses[17].pose.position.z,poses[17].pose.orientation.x,poses[17].pose.orientation.y,poses[17].pose.orientation.z,poses[17].pose.orientation.w,poses[18].header.stamp.sec,poses[18].header.stamp.nanosec,poses[18].header.frame_id,poses[18].pose.position.x,poses[18].pose.position.y,poses[18].pose.position.z,poses[18].pose.orientation.x,poses[18].pose.orientation.y,poses[18].pose.orientation.z,poses[18].pose.orientation.w,poses[19].header.stamp.sec,poses[19].header.stamp.nanosec,poses[19].header.frame_id,poses[19].pose.position.x,poses[19].pose.position.y,poses[19].pose.position.z,poses[19].pose.orientation.x,poses[19].pose.orientation.y,poses[19].pose.orientation.z,poses[19].pose.orientation.w,poses[20].header.stamp.sec,poses[20].header.stamp.nanosec,poses[20].header.frame_id,poses[20].pose.position.x,poses[20].pose.position.y,poses[20].pose.position.z,poses[20].pose.orientation.x,poses[20].pose.orientation.y,poses[20].pose.orientation.z,poses[20].pose.orientation.w,poses[21].header.stamp.sec,poses[21].header.stamp.nanosec,poses[21].header.frame_id,poses[21].pose.position.x,poses[21].pose.position.y,poses[21].pose.position.z,poses[21].pose.orientation.x,poses[21].pose.orientation.y,poses[21].pose.orientation.z,poses[21].pose.orientation.w,poses[22].header.stamp.sec,poses[22].header.stamp.nanosec,poses[22].header.frame_id,poses[22].pose.position.x,poses[22].pose.position.y,poses[22].pose.position.z,poses[22].pose.orientation.x,poses[22].pose.orientation.y,poses[22].pose.orientation.z,poses[22].pose.orientation.w,poses[23].header.stamp.sec,poses[23].header.stamp.nanosec,poses[23].header.frame_id,poses[23].pose.position.x,poses[23].pose.position.y,poses[23].pose.position.z,poses[23].pose.orientation.x,poses[23].pose.orientation.y,poses[23].pose.orientation.z,poses[23].pose.orientation.w,poses[24].header.stamp.sec,poses[24].header.stamp.nanosec,poses[24].header.frame_id,poses[24].pose.position.x,poses[24].pose.position.y,poses[24].pose.position.z,poses[24].pose.orientation.x,poses[24].pose.orientation.y,poses[24].pose.orientation.z,poses[24].pose.orientation.w,poses[25].header.stamp.sec,poses[25].header.stamp.nanosec,poses[25].header.frame_id,poses[25].pose.position.x,poses[25].pose.position.y,poses[25].pose.position.z,poses[25].pose.orientation.x,poses[25].pose.orientation.y,poses[25].pose.orientation.z,poses[25].pose.orientation.w,poses[26].header.stamp.sec,poses[26].header.stamp.nanosec,poses[26].header.frame_id,poses[26].pose.position.x,poses[26].pose.position.y,poses[26].pose.position.z,poses[26].pose.orientation.x,poses[26].pose.orientation.y,poses[26].pose.orientation.z,poses[26].pose.orientation.w,poses[27].header.stamp.sec,poses[27].header.stamp.nanosec,poses[27].header.frame_id,poses[27].pose.position.x,poses[27].pose.position.y,poses[27].pose.position.z,poses[27].pose.orientation.x,poses[27].pose.orientation.y,poses[27].pose.orientation.z,poses[27].pose.orientation.w,poses[28].header.stamp.sec,poses[28].header.stamp.nanosec,poses[28].header.frame_id,poses[28].pose.position.x,poses[28].pose.position.y,poses[28].pose.position.z,poses[28].pose.orientation.x,poses[28].pose.orientation.y,poses[28].pose.orientation.z,poses[28].pose.orientation.w,poses[29].header.stamp.sec,poses[29].header.stamp.nanosec,poses[29].header.frame_id,poses[29].pose.position.x,poses[29].pose.position.y,poses[29].pose.position.z,poses[29].pose.orientation.x,poses[29].pose.orientation.y,poses[29].pose.orientation.z,poses[29].pose.orientation.w,poses[30].header.stamp.sec,poses[30].header.stamp.nanosec,poses[30].header.frame_id,poses[30].pose.position.x,poses[30].pose.position.y,poses[30].pose.position.z,poses[30].pose.orientation.x,poses[30].pose.orientation.y,poses[30].pose.orientation.z,poses[30].pose.orientation.w,poses[31].header.stamp.sec,poses[31].header.stamp.nanosec,poses[31].header.frame_id,poses[31].pose.position.x,poses[31].pose.position.y,poses[31].pose.position.z,poses[31].pose.orientation.x,poses[31].pose.orientation.y,poses[31].pose.orientation.z,poses[31].pose.orientation.w,poses[32].header.stamp.sec,poses[32].header.stamp.nanosec,poses[32].header.frame_id,poses[32].pose.position.x,poses[32].pose.position.y,poses[32].pose.position.z,poses[32].pose.orientation.x,poses[32].pose.orientation.y,poses[32].pose.orientation.z,poses[32].pose.orientation.w,poses[33].header.stamp.sec,poses[33].header.stamp.nanosec,poses[33].header.frame_id,poses[33].pose.position.x,poses[33].pose.position.y,poses[33].pose.position.z,poses[33].pose.orientation.x,poses[33].pose.orientation.y,poses[33].pose.orientation.z,poses[33].pose.orientation.w,poses[34].header.stamp.sec,poses[34].header.stamp.nanosec,poses[34].header.frame_id,poses[34].pose.position.x,poses[34].pose.position.y,poses[34].pose.position.z,poses[34].pose.orientation.x,poses[34].pose.orientation.y,poses[34].pose.orientation.z,poses[34].pose.orientation.w,poses[35].header.stamp.sec,poses[35].header.stamp.nanosec,poses[35].header.frame_id,poses[35].pose.position.x,poses[35].pose.position.y,poses[35].pose.position.z,poses[35].pose.orientation.x,poses[35].pose.orientation.y,poses[35].pose.orientation.z,poses[35].pose.orientation.w,poses[36].header.stamp.sec,poses[36].header.stamp.nanosec,poses[36].header.frame_id,poses[36].pose.position.x,poses[36].pose.position.y,poses[36].pose.position.z,poses[36].pose.orientation.x,poses[36].pose.orientation.y,poses[36].pose.orientation.z,poses[36].pose.orientation.w,poses[37].header.stamp.sec,poses[37].header.stamp.nanosec,poses[37].header.frame_id,poses[37].pose.position.x,poses[37].pose.position.y,poses[37].pose.position.z,poses[37].pose.orientation.x,poses[37].pose.orientation.y,poses[37].pose.orientation.z,poses[37].pose.orientation.w,poses[38].header.stamp.sec,poses[38].header.stamp.nanosec,poses[38].header.frame_id,poses[38].pose.position.x,poses[38].pose.position.y,poses[38].pose.position.z,poses[38].pose.orientation.x,poses[38].pose.orientation.y,poses[38].pose.orientation.z,poses[38].pose.orientation.w,poses[39].header.stamp.sec,poses[39].header.stamp.nanosec,poses[39].header.frame_id,poses[39].pose.position.x,poses[39].pose.position.y,poses[39].pose.position.z,poses[39].pose.orientation.x,poses[39].pose.orientation.y,poses[39].pose.orientation.z,poses[39].pose.orientation.w,poses[40].header.stamp.sec,poses[40].header.stamp.nanosec,poses[40].header.frame_id,poses[40].pose.position.x,poses[40].pose.position.y,poses[40].pose.position.z,poses[40].pose.orientation.x,poses[40].pose.orientation.y,poses[40].pose.orientation.z,poses[40].pose.orientation.w,poses[41].header.stamp.sec,poses[41].header.stamp.nanosec,poses[41].header.frame_id,poses[41].pose.position.x,poses[41].pose.position.y,poses[41].pose.position.z,poses[41].pose.orientation.x,poses[41].pose.orientation.y,poses[41].pose.orientation.z,poses[41].pose.orientation.w,poses[42].header.stamp.sec,poses[42].header.stamp.nanosec,poses[42].header.frame_id,poses[42].pose.position.x,poses[42].pose.position.y,poses[42].pose.position.z,poses[42].pose.orientation.x,poses[42].pose.orientation.y,poses[42].pose.orientation.z,poses[42].pose.orientation.w,poses[43].header.stamp.sec,poses[43].header.stamp.nanosec,poses[43].header.frame_id,poses[43].pose.position.x,poses[43].pose.position.y,poses[43].pose.position.z,poses[43].pose.orientation.x,poses[43].pose.orientation.y,poses[43].pose.orientation.z,poses[43].pose.orientation.w,poses[44].header.stamp.sec,poses[44].header.stamp.nanosec,poses[44].header.frame_id,poses[44].pose.position.x,poses[44].pose.position.y,poses[44].pose.position.z,poses[44].pose.orientation.x,poses[44].pose.orientation.y,poses[44].pose.orientation.z,poses[44].pose.orientation.w,poses[45].header.stamp.sec,poses[45].header.stamp.nanosec,poses[45].header.frame_id,poses[45].pose.position.x,poses[45].pose.position.y,poses[45].pose.position.z,poses[45].pose.orientation.x,poses[45].pose.orientation.y,poses[45].pose.orientation.z,poses[45].pose.orientation.w,poses[46].header.stamp.sec,poses[46].header.stamp.nanosec,poses[46].header.frame_id,poses[46].pose.position.x,poses[46].pose.position.y,poses[46].pose.position.z,poses[46].pose.orientation.x,poses[46].pose.orientation.y,poses[46].pose.orientation.z,poses[46].pose.orientation.w,poses[47].header.stamp.sec,poses[47].header.stamp.nanosec,poses[47].header.frame_id,poses[47].pose.position.x,poses[47].pose.position.y,poses[47].pose.position.z,poses[47].pose.orientation.x,poses[47].pose.orientation.y,poses[47].pose.orientation.z,poses[47].pose.orientation.w,poses[48].header.stamp.sec,poses[48].header.stamp.nanosec,poses[48].header.frame_id,poses[48].pose.position.x,poses[48].pose.position.y,poses[48].pose.position.z,poses[48].pose.orientation.x,poses[48].pose.orientation.y,poses[48].pose.orientation.z,poses[48].pose.orientation.w,poses[49].header.stamp.sec,poses[49].header.stamp.nanosec,poses[49].header.frame_id,poses[49].pose.position.x,poses[49].pose.position.y,poses[49].pose.position.z,poses[49].pose.orientation.x,poses[49].pose.orientation.y,poses[49].pose.orientation.z,poses[49].pose.orientation.w,poses[50].header.stamp.sec,poses[50].header.stamp.nanosec,poses[50].header.frame_id,poses[50].pose.position.x,poses[50].pose.position.y,poses[50].pose.position.z,poses[50].pose.orientation.x,poses[50].pose.orientation.y,poses[50].pose.orientation.z,poses[50].pose.orientation.w,poses[51].header.stamp.sec,poses[51].header.stamp.nanosec,poses[51].header.frame_id,poses[51].pose.position.x,poses[51].pose.position.y,poses[51].pose.position.z,poses[51].pose.orientation.x,poses[51].pose.orientation.y,poses[51].pose.orientation.z,poses[51].pose.orientation.w,poses[52].header.stamp.sec,poses[52].header.stamp.nanosec,poses[52].header.frame_id,poses[52].pose.position.x,poses[52].pose.position.y,poses[52].pose.position.z,poses[52].pose.orientation.x,poses[52].pose.orientation.y,poses[52].pose.orientation.z,poses[52].pose.orientation.w,poses[53].header.stamp.sec,poses[53].header.stamp.nanosec,poses[53].header.frame_id,poses[53].pose.position.x,poses[53].pose.position.y,poses[53].pose.position.z,poses[53].pose.orientation.x,poses[53].pose.orientation.y,poses[53].pose.orientation.z,poses[53].pose.orientation.w,poses[54].header.stamp.sec,poses[54].header.stamp.nanosec,poses[54].header.frame_id,poses[54].pose.position.x,poses[54].pose.position.y,poses[54].pose.position.z,poses[54].pose.orientation.x,poses[54].pose.orientation.y,poses[54].pose.orientation.z,poses[54].pose.orientation.w,poses[55].header.stamp.sec,poses[55].header.stamp.nanosec,poses[55].header.frame_id,poses[55].pose.position.x,poses[55].pose.position.y,poses[55].pose.position.z,poses[55].pose.orientation.x,poses[55].pose.orientation.y,poses[55].pose.orientation.z,poses[55].pose.orientation.w,poses[56].header.stamp.sec,poses[56].header.stamp.nanosec,poses[56].header.frame_id,poses[56].pose.position.x,poses[56].pose.position.y,poses[56].pose.position.z,poses[56].pose.orientation.x,poses[56].pose.orientation.y,poses[56].pose.orientation.z,poses[56].pose.orientation.w,poses[57].header.stamp.sec,poses[57].header.stamp.nanosec,poses[57].header.frame_id,poses[57].pose.position.x,poses[57].pose.position.y,poses[57].pose.position.z,poses[57].pose.orientation.x,poses[57].pose.orientation.y,poses[57].pose.orientation.z,poses[57].pose.orientation.w,poses[58].header.stamp.sec,poses[58].header.stamp.nanosec,poses[58].header.frame_id,poses[58].pose.position.x,poses[58].pose.position.y,poses[58].pose.position.z,poses[58].pose.orientation.x,poses[58].pose.orientation.y,poses[58].pose.orientation.z,poses[58].pose.orientation.w
1.1259751319885254,1763307105,265065538,map,-5.099998217821117,-23.099998933076854,0.0,0.0,0.0,-0.0,1.0,1763307105,265065538,map,-4.799998205900188,-23.099998933076854,0.0,0.0,0.0,-0.0,1.0,1763307105,265065538,map,-4.499998193979259,-23.099998933076854,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,-4.19999818205833,-22.799998921155925,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,-3.899998170137401,-22.499998909234996,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,-3.599998158216472,-22.199998897314067,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,-3.2999981462955432,-21.89999888539314,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,-2.9999981343746143,-21.59999887347221,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,-2.6999981224536853,-21.29999886155128,0.0,0.0,0.0,-0.0,1.0,1763307105,265065538,map,-2.3999981105327564,-21.29999886155128,0.0,0.0,0.0,-0.0,1.0,1763307105,265065538,map,-2.0999980986118274,-21.29999886155128,0.0,0.0,0.0,-0.0,1.0,1763307105,265065538,map,-1.7999980866908984,-21.29999886155128,0.0,0.0,0.0,-0.0,1.0,1763307105,265065538,map,-1.4999980747699695,-21.29999886155128,0.0,0.0,0.0,-0.0,1.0,1763307105,265065538,map,-1.1999980628490405,-21.29999886155128,0.0,0.0,0.0,-0.0,1.0,1763307105,265065538,map,-0.8999980509281116,-21.29999886155128,0.0,0.0,0.0,-0.0,1.0,1763307105,265065538,map,-0.5999980390071826,-21.29999886155128,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,-0.29999802708625367,-20.99999884963035,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,1.9848346752837642e-06,-20.699998837709423,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,0.30000199675560424,-20.399998825788494,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,0.6000020086765332,-20.099998813867565,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,0.9000020205974621,-19.799998801946636,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,1.200002032518391,-19.499998790025707,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,1.50000204443932,-19.199998778104778,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,1763307105,265065538,map,1.800002056360249,-18.89999876618385,0.0,0.0,0.0,-0.0,1.0,1763307105,265065538,map,2.100002068281178,-18.89999876618385,0.0,0.0,0.0,0.0,1.0,1763307105,265065538,map,1.800002056360249,-19.199998778104778,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,1.50000204443932,-19.499998790025707,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,1.200002032518391,-19.799998801946636,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,0.9000020205974621,-20.099998813867565,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,0.6000020086765332,-20.399998825788494,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,1763307105,265065538,map,0.6000020086765332,-20.699998837709423,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,1763307105,265065538,map,0.6000020086765332,-20.99999884963035,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,1763307105,265065538,map,0.6000020086765332,-21.29999886155128,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,1763307105,265065538,map,0.6000020086765332,-21.59999887347221,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,1763307105,265065538,map,0.6000020086765332,-21.89999888539314,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,1763307105,265065538,map,0.6000020086765332,-22.199998897314067,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,1763307105,265065538,map,0.6000020086765332,-22.499998909234996,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,1763307105,265065538,map,0.6000020086765332,-22.799998921155925,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,1763307105,265065538,map,0.6000020086765332,-23.099998933076854,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,1763307105,265065538,map,0.6000020086765332,-23.399998944997783,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,0.30000199675560424,-23.699998956918712,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,1.9848346752837642e-06,-23.99999896883964,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-0.29999802708625367,-24.29999898076057,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-0.5999980390071826,-24.5999989926815,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-0.8999980509281116,-24.899999004602428,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-1.1999980628490405,-25.199999016523357,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-1.4999980747699695,-25.499999028444286,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-1.7999980866908984,-25.799999040365215,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-2.0999980986118274,-26.099999052286144,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-2.3999981105327564,-26.399999064207073,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-2.6999981224536853,-26.699999076128,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-2.9999981343746143,-26.99999908804893,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-3.2999981462955432,-27.29999909996986,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-3.599998158216472,-27.59999911189079,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-3.899998170137401,-27.899999123811718,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-4.19999818205833,-28.199999135732646,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,1763307105,265065538,map,-4.499998193979259,-28.499999147653575,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,1763307105,265065538,map,-5.999998253583904,-31.799999278783794,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,1763307105,265065538,map,-5.999998253583904,-32.09999929070472,0.0,0.0,0.0,0.7071,0.7071
