time,id,is_rtr,is_extended,is_error,dlc,data
0.5530431270599365,6,False,False,False,4,[ 99 255 216 254 220   5 220   5]
0.5533339977264404,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
0.553558349609375,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
0.5646417140960693,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
0.5855789184570312,5,False,False,False,8,[0 0 0 0 0 0 0 0]
0.5998461246490479,12,False,False,False,8,[117   5  65   5 220   5 220   5]
0.6007318496704102,13,False,False,False,8,[219   3 220   5 220   5 220   5]
0.601215124130249,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
0.6016814708709717,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
0.6023662090301514,6,False,False,False,4,[ 56 255 209 254 220   5 220   5]
0.6030993461608887,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
0.60355544090271,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
0.604461669921875,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
0.6285982131958008,2,False,False,False,1,[  0   6 220   5 220   5 239   5]
0.6359796524047852,5,False,False,False,8,[0 0 0 0 0 0 0 0]
0.643418550491333,80,False,False,False,8,[0 0 0 0 0 0 0 0]
0.6517789363861084,12,False,False,False,8,[100   5  65   5 220   5 220   5]
0.6520226001739502,13,False,False,False,8,[219   3 220   5 220   5 220   5]
0.652097225189209,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
0.6521730422973633,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
0.6524434089660645,6,False,False,False,4,[ 22 255 209 254 220   5 220   5]
0.653717041015625,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
0.6538207530975342,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
0.6554408073425293,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
0.6730148792266846,0,False,False,False,2,[  1   0 220   5 220   5 239   5]
0.679084300994873,0,False,False,False,2,[  2   0 220   5 220   5 239   5]
0.681718111038208,66,False,False,False,8,[220 202 173 245  90 175  19  59]
0.6825258731842041,67,False,False,False,8,[140 189 250   1 253   2  60  15]
0.6858067512512207,5,False,False,False,8,[0 0 0 0 0 0 0 0]
0.6881589889526367,68,False,False,False,8,[221 218 173 246 106 175  23  59]
0.6892819404602051,69,False,False,False,8,[146 189 177   0  12   1   0   0]
0.6894509792327881,0,False,False,False,2,[  0   0 177   0  12   1   0   0]
0.6986372470855713,64,False,False,False,8,[221 218 173 246 106 175  23  59]
0.699387788772583,65,False,False,False,8,[140 189 233   0  97   1  60  15]
0.7002761363983154,12,False,False,False,8,[ 90   5  59   5 220   5 220   5]
0.7011542320251465,13,False,False,False,8,[219   3 220   5 220   5 220   5]
0.7017204761505127,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
0.7021763324737549,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
0.7027938365936279,6,False,False,False,4,[  2 255 199 254 220   5 220   5]
0.7035167217254639,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
0.7040996551513672,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
0.704970121383667,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
0.7364206314086914,5,False,False,False,8,[0 0 0 0 0 0 0 0]
0.7448239326477051,80,False,False,False,8,[0 0 0 0 0 0 0 0]
0.7502553462982178,12,False,False,False,8,[ 85   5  59   5 220   5 220   5]
0.7512977123260498,13,False,False,False,8,[219   3 220   5 220   5 220   5]
0.751427173614502,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
0.7518417835235596,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
0.7527117729187012,6,False,False,False,4,[250 254 199 254 220   5 220   5]
0.753192663192749,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
0.7537617683410645,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
0.7546238899230957,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
0.7863824367523193,5,False,False,False,8,[0 0 0 0 0 0 0 0]
0.8003077507019043,12,False,False,False,8,[ 75   5  51   5 220   5 220   5]
0.8009340763092041,13,False,False,False,8,[219   3 220   5 220   5 220   5]
0.801257848739624,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
0.8018531799316406,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
0.8025543689727783,6,False,False,False,4,[229 254 183 254 220   5 220   5]
0.8031456470489502,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
0.8036658763885498,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
0.8045885562896729,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
0.8360216617584229,5,False,False,False,8,[0 0 0 0 0 0 0 0]
0.8434646129608154,80,False,False,False,8,[0 0 0 0 0 0 0 0]
0.8515450954437256,12,False,False,False,8,[ 75   5  49   5 220   5 220   5]
0.851881742477417,13,False,False,False,8,[219   3 220   5 220   5 220   5]
0.8519375324249268,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
0.8519613742828369,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
0.8583767414093018,6,False,False,False,4,[229 254 178 254 220   5 220   5]
0.8586981296539307,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
0.8587396144866943,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
0.8587601184844971,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
0.8775484561920166,2,False,False,False,1,[  0   6 220   5 220   5 239   5]
0.88608717918396,5,False,False,False,8,[0 0 0 0 0 0 0 0]
0.9048576354980469,12,False,False,False,8,[ 77   5  49   5 220   5 220   5]
0.9093809127807617,13,False,False,False,8,[219   3 220   5 220   5 220   5]
0.9095768928527832,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
0.9096438884735107,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
0.9096786975860596,6,False,False,False,4,[233 254 178 254 220   5 220   5]
0.9097001552581787,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
0.9097661972045898,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
0.9098000526428223,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
0.9209256172180176,0,False,False,False,2,[  1   0 220   5 220   5 239   5]
0.9293375015258789,66,False,False,False,8,[220 202 173 245  90 175  19  59]
0.930412769317627,67,False,False,False,8,[140 189 106   2 167   3  60  15]
0.9343202114105225,0,False,False,False,2,[  0   0 106   2 167   3  60  15]
0.9374194145202637,68,False,False,False,8,[221 218 173 246 106 175  23  59]
0.9378044605255127,69,False,False,False,8,[146 189 177   0  12   1   0   0]
0.9436933994293213,64,False,False,False,8,[221 218 173 246 106 175  23  59]
0.9447813034057617,65,False,False,False,8,[140 189 233   0  97   1  60  15]
0.9456145763397217,80,False,False,False,8,[0 0 0 0 0 0 0 0]
0.9477372169494629,5,False,False,False,8,[0 0 0 0 0 0 0 0]
0.9516711235046387,12,False,False,False,8,[ 79   5  47   5 220   5 220   5]
1.236267328262329,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.2432923316955566,80,False,False,False,8,[0 0 0 0 0 0 0 0]
1.2548089027404785,12,False,False,False,8,[  9   6 157   5 220   5 220   5]
1.2550160884857178,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.2550694942474365,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.2550938129425049,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.2551193237304688,6,False,False,False,4,[ 88   0 133 255 220   5 220   5]
1.2551383972167969,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.2551538944244385,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.25516939163208,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.2954668998718262,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.2997775077819824,12,False,False,False,8,[ 28   6 161   5 220   5 220   5]
1.3009018898010254,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.301560640335083,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.3017761707305908,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.302539348602295,6,False,False,False,4,[126   0 141 255 220   5 220   5]
1.3029935359954834,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.3034677505493164,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.3044061660766602,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.3356657028198242,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.3442189693450928,80,False,False,False,8,[0 0 0 0 0 0 0 0]
1.3503491878509521,12,False,False,False,8,[ 61   6 188   5 220   5 220   5]
1.350663661956787,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.3516063690185547,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.351689338684082,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.3523368835449219,6,False,False,False,4,[190   0 194 255 220   5 220   5]
1.3530213832855225,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.3536229133605957,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.354417085647583,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.3770091533660889,2,False,False,False,1,[  0   6 220   5 220   5 239   5]
1.399740219116211,12,False,False,False,8,[ 84   6 214   5 220   5 220   5]
1.4006950855255127,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.4012682437896729,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.4018409252166748,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.402435064315796,6,False,False,False,4,[234   0 245 255 220   5 220   5]
1.4031248092651367,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.4035942554473877,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.4046711921691895,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.408179521560669,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.4202024936676025,0,False,False,False,2,[  1   0 220   5 220   5 239   5]
1.4243998527526855,0,False,False,False,2,[  0   0 220   5 220   5 239   5]
1.42523193359375,66,False,False,False,8,[220 202 173 245  90 175  19  59]
1.4261677265167236,67,False,False,False,8,[140 189  43   2  71   3  60  15]
1.4272501468658447,0,False,False,False,2,[ 2  0 43  2 71  3 60 15]
1.4331879615783691,64,False,False,False,8,[221 218 173 246 106 175  23  59]
1.4341652393341064,65,False,False,False,8,[140 189 233   0  97   1  60  15]
1.4371399879455566,68,False,False,False,8,[221 218 173 246 106 175  23  59]
1.4372963905334473,69,False,False,False,8,[146 189  16   0  25   0   0   0]
1.4434480667114258,80,False,False,False,8,[0 0 0 0 0 0 0 0]
1.4477863311767578,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.4501192569732666,12,False,False,False,8,[ 98   6 230   5 220   5 220   5]
1.4508018493652344,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.4512557983398438,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.4538023471832275,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.4540376663208008,6,False,False,False,4,[  6   1  20   0 220   5 220   5]
1.4541003704071045,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.454132080078125,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.454909324645996,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.4909114837646484,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.5001869201660156,12,False,False,False,8,[ 99   6 232   5 220   5 220   5]
1.500985860824585,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.5011587142944336,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.501823902130127,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.5024120807647705,6,False,False,False,4,[  9   1  25   0 220   5 220   5]
1.5041441917419434,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.5043935775756836,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.5044517517089844,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.5397875308990479,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.5441648960113525,80,False,False,False,8,[0 0 0 0 0 0 0 0]
1.550168752670288,12,False,False,False,8,[110   6 243   5 220   5 220   5]
1.5506868362426758,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.55118727684021,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.5535199642181396,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.5536770820617676,6,False,False,False,4,[ 30   1  45   0 220   5 220   5]
1.5537500381469727,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.5537867546081543,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.5555613040924072,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.589005947113037,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.5999481678009033,12,False,False,False,8,[111   6 247   5 220   5 220   5]
1.600959062576294,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.6011481285095215,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.601670503616333,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.6024062633514404,6,False,False,False,4,[ 32   1  54   0 220   5 220   5]
1.6042265892028809,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.6044089794158936,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.6044433116912842,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.6272761821746826,2,False,False,False,1,[  0   6 220   5 220   5 239   5]
1.6433658599853516,80,False,False,False,8,[0 0 0 0 0 0 0 0]
1.6440715789794922,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.6497581005096436,12,False,False,False,8,[107   6   6   6 220   5 220   5]
1.6508259773254395,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.6516635417938232,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.651757001876831,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.6561477184295654,6,False,False,False,4,[ 24   1  82   0 220   5 220   5]
1.6564276218414307,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.656491756439209,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.6565217971801758,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.6670660972595215,0,False,False,False,2,[  1   0 220   5 220   5 239   5]
1.6700036525726318,0,False,False,False,2,[  0   0 220   5 220   5 239   5]
1.6779139041900635,66,False,False,False,8,[220 202 173 245  90 175  19  59]
1.6782000064849854,67,False,False,False,8,[140 189  16   3 162   4  60  15]
1.6782443523406982,0,False,False,False,2,[  2   0  16   3 162   4  60  15]
1.678271770477295,64,False,False,False,8,[221 218 173 246 106 175  23  59]
1.6811716556549072,65,False,False,False,8,[140 189 233   0  97   1  60  15]
1.6860110759735107,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.6863059997558594,68,False,False,False,8,[221 218 173 246 106 175  23  59]
1.6876006126403809,69,False,False,False,8,[146 189  16   0  25   0   0   0]
1.6998391151428223,12,False,False,False,8,[ 94   6  24   6 220   5 220   5]
1.7014117240905762,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.7016100883483887,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.7016520500183105,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.7023158073425293,6,False,False,False,4,[254   0 118   0 220   5 220   5]
1.7033064365386963,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.70350980758667,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.7048509120941162,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.7358589172363281,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.743753433227539,80,False,False,False,8,[0 0 0 0 0 0 0 0]
1.7500312328338623,12,False,False,False,8,[ 84   6  35   6 220   5 220   5]
1.753176212310791,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.7534220218658447,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.7534842491149902,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.753507375717163,6,False,False,False,4,[234   0 139   0 220   5 220   5]
1.7535254955291748,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.7535395622253418,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.754392147064209,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.786442518234253,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.7997992038726807,12,False,False,False,8,[ 74   6  43   6 220   5 220   5]
1.8006789684295654,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.801168441772461,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.8016302585601807,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.8022749423980713,6,False,False,False,4,[216   0 154   0 220   5 220   5]
1.8031275272369385,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.8034188747406006,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.8043766021728516,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.8357553482055664,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.8431129455566406,80,False,False,False,8,[0 0 0 0 0 0 0 0]
1.8499963283538818,12,False,False,False,8,[ 69   6  44   6 220   5 220   5]
1.8505816459655762,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.8512940406799316,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.8516418933868408,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.852349042892456,6,False,False,False,4,[205   0 156   0 220   5 220   5]
1.8534564971923828,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.8536043167114258,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.8544650077819824,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.8777642250061035,2,False,False,False,1,[  0   6 220   5 220   5 239   5]
1.890324592590332,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.9000606536865234,12,False,False,False,8,[ 57   6  53   6 220   5 220   5]
1.90061616897583,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.902268409729004,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.90240478515625,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.9024701118469238,6,False,False,False,4,[182   0 173   0 220   5 220   5]
1.9029076099395752,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.9033770561218262,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.9043855667114258,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.918316125869751,0,False,False,False,2,[  1   0 220   5 220   5 239   5]
1.9186112880706787,0,False,False,False,2,[  0   0 220   5 220   5 239   5]
1.9222900867462158,66,False,False,False,8,[220 202 173 245  90 175  19  59]
1.922520399093628,67,False,False,False,8,[140 189 227   1 218   2  60  15]
1.9232044219970703,64,False,False,False,8,[221 218 173 246 106 175  23  59]
1.9242744445800781,65,False,False,False,8,[140 189 233   0  97   1  60  15]
1.9261853694915771,0,False,False,False,2,[  2   0 233   0  97   1  60  15]
1.9347755908966064,68,False,False,False,8,[221 218 173 246 106 175  23  59]
1.9356794357299805,5,False,False,False,8,[0 0 0 0 0 0 0 0]
1.9366157054901123,69,False,False,False,8,[146 189  16   0  25   0   0   0]
1.943779468536377,80,False,False,False,8,[0 0 0 0 0 0 0 0]
1.9496970176696777,12,False,False,False,8,[ 46   6  47   6 220   5 220   5]
1.9506430625915527,13,False,False,False,8,[219   3 220   5 220   5 220   5]
1.9511287212371826,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
1.9516189098358154,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
1.9524471759796143,6,False,False,False,4,[160   0 162   0 220   5 220   5]
1.9529492855072021,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
1.9534106254577637,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
1.9544124603271484,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
1.9857757091522217,5,False,False,False,8,[0 0 0 0 0 0 0 0]
2.0001325607299805,12,False,False,False,8,[ 53   6  57   6 220   5 220   5]
2.0008389949798584,13,False,False,False,8,[219   3 220   5 220   5 220   5]
2.001434803009033,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
2.0015869140625,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
2.0023388862609863,6,False,False,False,4,[173   0 182   0 220   5 220   5]
2.0035574436187744,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
2.0036725997924805,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
2.004481077194214,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
2.035360813140869,5,False,False,False,8,[0 0 0 0 0 0 0 0]
2.0427405834198,80,False,False,False,8,[0 0 0 0 0 0 0 0]
2.0496866703033447,12,False,False,False,8,[ 53   6  60   6 220   5 220   5]
2.05131196975708,13,False,False,False,8,[219   3 220   5 220   5 220   5]
2.051513671875,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
2.0516090393066406,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
2.0522100925445557,6,False,False,False,4,[173   0 188   0 220   5 220   5]
2.052929639816284,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
2.0534002780914307,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
2.0544650554656982,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
2.085507869720459,5,False,False,False,8,[0 0 0 0 0 0 0 0]
2.1000936031341553,12,False,False,False,8,[ 50   6  63   6 220   5 220   5]
2.1010613441467285,13,False,False,False,8,[219   3 220   5 220   5 220   5]
2.101274013519287,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
2.1017181873321533,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
2.10237717628479,6,False,False,False,4,[169   0 194   0 220   5 220   5]
2.1031508445739746,10,False,False,False,4,[  2   0   4   0 220   5 220   5]
2.103472948074341,4,False,False,False,1,[  1   0   4   0 220   5 220   5]
2.1044695377349854,14,False,False,False,8,[  9   6 220   5 220   5 239   5]
2.1269681453704834,2,False,False,False,1,[  0   6 220   5 220   5 239   5]
2.137071371078491,5,False,False,False,8,[0 0 0 0 0 0 0 0]
2.1436831951141357,80,False,False,False,8,[0 0 0 0 0 0 0 0]
2.14992618560791,12,False,False,False,8,[ 34   6  73   6 220   5 220   5]
2.1505610942840576,13,False,False,False,8,[219   3 220   5 220   5 220   5]
2.151036500930786,1,False,False,False,1,[  0   3 220   5 220   5 220   5]
2.1527435779571533,3,False,False,False,1,[  1   3 220   5 220   5 220   5]
