time,quaternion.x,quaternion.y,quaternion.z,quaternion.w
1.2941439151763916,-0.004222785588353873,-0.008891643024981024,0.9764049053192139,0.21572478115558627
1.3141448497772217,-0.0037148336414247756,-0.007276397198438644,0.9762068390846254,0.21668846905231479
1.3341448307037354,-0.003188912756741047,-0.005649153143167496,0.9760020375251771,0.2176657468080521
1.354144811630249,-0.002686016261577606,-0.004060187842696906,0.9757919907569886,0.21864743530750277
1.3741447925567627,-0.0022166727576404814,-0.0025304961018264294,0.9755805730819702,0.21961680054664612
1.3941450119018555,-0.001767357927747071,-0.0010891389101743698,0.975366473197937,0.22058120369911194
1.4141449928283691,-0.0013330929214134815,0.00020970172772649678,0.9751533865928651,0.2215275764465332
1.4341459274291992,-0.0009066033526323737,0.00138940685428679,0.9749380350112915,0.22247169911861422
1.454145908355713,-0.0005084408912807703,0.0024325945414602757,0.9747250080108643,0.22339436411857605
1.4741458892822266,-0.0001558111107442528,0.003311611479148269,0.9745150208473207,0.22429797053337097
1.4941458702087402,0.00015038199489936233,0.0040165213868021965,0.9743051528930664,0.22519643604755404
1.514145851135254,0.00044432468712329865,0.004514731466770172,0.9740968346595765,0.226086363196373
1.534146785736084,0.0006910773226991296,0.004831320606172085,0.9738883972167969,0.22697529196739197
1.5541467666625977,0.0009025855106301607,0.00499157002195716,0.9736703634262085,0.22790437936782837
1.5741467475891113,0.001062803901731968,0.004963902290910483,0.9734516739845277,0.22883649170398715
1.594146728515625,0.0011978393886238337,0.004751960281282664,0.9732295274734497,0.2297835648059845
1.6141467094421387,0.0012786146253347397,0.004342921078205109,0.9729993343353271,0.23076416552066806
1.6341469287872314,0.0012817229144275188,0.0038148446474224333,0.9727596044540405,0.2317819893360138
1.6541478633880615,0.0012296289205551147,0.0031915584113448863,0.9725014567375184,0.23287253081798556
1.6741478443145752,0.0011840917868539693,0.00249215355142951,0.9722201228141786,0.2340538501739502
1.6941478252410889,0.001118344021961093,0.0017433776520192623,0.9719136357307435,0.2353295832872391
1.7141478061676025,0.0010440537007525565,0.00098707084544003,0.9715862870216371,0.23668219149112704
1.7341477870941162,0.0009166325908154249,0.00022666584118269384,0.9712347984313965,0.2381228804588318
1.7541477680206299,0.0007368851220235229,-0.0005497210659086704,0.9708606600761415,0.23964352905750277
1.77414870262146,0.0005514216027222575,-0.001374324434436858,0.9704697132110596,0.2412190288305283
1.7941489219665527,0.0003541480109561235,-0.0022074715234339237,0.970069408416748,0.2428179383277893
1.8141486644744873,0.00010350981028750539,-0.003084940370172262,0.9696612358093262,0.2444337457418442
1.834148645401001,-0.0002109459019266069,-0.0039786696434021,0.9692450761795044,0.2460658848285675
1.8541486263275146,-0.0006063730106689037,-0.004933511838316917,0.9688272476196289,0.2476881742477417
1.8741488456726074,-0.0010026457021012904,-0.005907387007027865,0.9684033393859863,0.24931831657886508
1.8941497802734375,-0.0014368759002536535,-0.006904318928718567,0.9679749011993408,0.2509489059448242
1.9141497611999512,-0.0019086928805336358,-0.007890862412750723,0.9675479531288148,0.25255703926086426
1.9341497421264648,-0.002453760011121631,-0.00889913644641638,0.9671202898025513,0.25415337085723877
1.9541497230529785,-0.0029944442212581635,-0.00987151823937893,0.9666932821273804,0.2557312250137329
1.9741497039794922,-0.0035453906748443846,-0.010856080800294876,0.9662673473358154,0.2572887837886811
1.9941496849060059,-0.004082708153873683,-0.01181410625576973,0.9658405780792236,0.2588367462158203
2.0141496658325195,-0.00456654466688633,-0.01268159691244364,0.9654187560081483,0.2603565156459809
2.034149646759033,-0.00506163900718093,-0.013507929630577566,0.9650027155876161,0.2618436813354492
2.0541417598724365,-0.005543586798012257,-0.01421524863690138,0.9645929336547852,0.26330214738845825
2.0741426944732666,-0.0059594037011265755,-0.014834736473858358,0.9641910791397095,0.2647270858287812
2.0941426753997803,-0.006313949823379517,-0.015316055156290533,0.963794767856598,0.26612991094589233
2.114142656326294,-0.006601043511182071,-0.015654647722840313,0.9634019136428833,0.26752266287803655
2.1341426372528076,-0.006855650339275599,-0.015854289755225185,0.9630120396614076,0.26890504360198975
2.1541426181793213,-0.007042075973004104,-0.015904156491160396,0.9626244306564331,0.27028125524520874
2.174142599105835,-0.00714500155299902,-0.01577186025679112,0.9622411131858827,0.27164745330810547
2.194143772125244,-0.007169023156166077,-0.015490779653191566,0.9618629217147827,0.27299907803535467
2.214143753051758,-0.007135896012187004,-0.015058599412441254,0.961493730545044,0.27432161569595337
2.2341437339782715,-0.007063605822622776,-0.014522236771881582,0.961131513118744,0.2756191790103913
2.254143714904785,-0.006950242444872856,-0.013813317753374578,0.9607767462730409,0.27689203619956976
2.274143695831299,-0.00678881211206317,-0.012987292371690275,0.9604321718215942,0.2781286537647248
2.2941436767578125,-0.00658300193026662,-0.012047769501805305,0.9600999355316162,0.2793206572532654
2.3141446113586426,-0.00634684506803751,-0.011019404977560043,0.9597846269607544,0.28044977784156805
2.3341445922851562,-0.006126838270574809,-0.009936590678989889,0.9594827294349672,0.28152602910995483
2.35414457321167,-0.00585651770234108,-0.008743192069232466,0.9592007398605347,0.28253057599067694
2.3741445541381836,-0.005563812796026469,-0.0075126755982637405,0.9589332342147827,0.283478319644928
2.3941445350646973,-0.005258673336356879,-0.006215646862983704,0.9586870670318604,0.28434693813323975
2.414144515991211,-0.004945955239236355,-0.004925759509205818,0.9584598541259766,0.28514307737350464
2.43414568901062,-0.00461173988878727,-0.003625738900154829,0.9582553505897523,0.28585472702980047
2.454145669937134,-0.00427641673013568,-0.0023932126350700855,0.9580677151679994,0.2865009307861328
