time,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1.324845552444458,,-2.877934224116671,0.9726239521297013,0.0,-0.0047128042206168175,-0.010526293888688087,0.9765998125076294,0.2147568166255951,[0.0044608 0.        0.        0.        0.        0.        0.
 0.0044608 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.05      0.05      0.05      0.        0.        0.        0.05
 0.05      0.05      0.        0.        0.        0.05      0.05
 0.05     ],-0.058474357111381575,-0.07940394959763764,0.0,0.16500432789325717,0.00023767355014570057,-0.09809287637472154,[0.27885107 0.         0.         0.         0.         0.
 0.         0.27885107 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
1.5920963287353516,,-2.8893140307581446,0.956724681167089,0.0,0.0006910773226991296,0.004831320606172085,0.9738883972167969,0.22697529196739197,[0.00443681 0.         0.         0.         0.         0.
 0.         0.00443681 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],-0.06270504467726143,-0.03517889185849329,0.0,0.02532079815864563,-0.01452118344604969,-0.09346903115510942,[0.36018664 0.         0.         0.         0.         0.
 0.         0.36018664 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
1.8310599327087402,,-2.9027046973338924,0.9342913540445643,0.0,0.0003541480109561235,-0.0022074715234339237,0.970069408416748,0.2428179383277893,[0.00460105 0.         0.         0.         0.         0.
 0.         0.00460105 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],-0.04795949934354124,-0.040321246374675414,0.0,-0.07971227169036865,0.0012256206246092918,-0.1657351851463318,[0.32989869 0.         0.         0.         0.         0.
 0.         0.32989869 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
