time,vector.x,vector.y,vector.z
1.4141449928283691,-0.04152427613735199,0.007647454738616943,0.0029615494422614574
1.4341459274291992,-0.04202280938625336,0.005411964841187,0.0009966308716684582
1.454145908355713,-0.04186904802918434,0.003180583007633686,-0.0008616393897682429
1.4741458892822266,-0.04301810264587402,0.001207863911986351,-0.0027646529488265514
1.4941458702087402,-0.044493306428194046,-0.001418733038008213,-0.004164207726716995
1.514145851135254,-0.04535773769021034,-0.0038028238341212273,-0.0061335256323218346
1.534146785736084,-0.047540899366140366,-0.006967705208808184,-0.007641674485057592
1.5541467666625977,-0.04917069524526596,-0.010016953572630882,-0.008540158160030842
1.5741467475891113,-0.05224398523569107,-0.013508729636669159,-0.0091647207736969
1.594146728515625,-0.05413716286420822,-0.01667439565062523,-0.010378207080066204
1.6141467094421387,-0.056787341833114624,-0.019503433257341385,-0.011313894763588905
1.6341469287872314,-0.05980592966079712,-0.024126647040247917,-0.011282727122306824
1.6541478633880615,-0.06445711851119995,-0.030016480013728142,-0.010316135361790657
1.6741478443145752,-0.07021623849868774,-0.0354539155960083,-0.009495438076555729
1.6941478252410889,-0.07600760459899902,-0.042244549840688705,-0.008268659934401512
1.7141478061676025,-0.08026379346847534,-0.04795610159635544,-0.007696494460105896
1.7341477870941162,-0.08559729903936386,-0.05405677109956741,-0.0061034150421619415
1.7541477680206299,-0.08912833034992218,-0.05944402515888214,-0.004975150804966688
1.77414870262146,-0.09442910552024841,-0.06419176608324051,-0.0033020549453794956
1.7941489219665527,-0.09790357202291489,-0.06931320577859879,-0.0017556454986333847
1.8141486644744873,-0.10311001539230347,-0.07487843930721283,0.00037800031714141374
1.834148645401001,-0.10679289698600769,-0.07956486940383911,0.002197934314608574
1.8541486263275146,-0.11097949743270874,-0.0851711630821228,0.004588484764099121
1.8741488456726074,-0.11352498084306717,-0.0898972600698471,0.006699870340526104
1.8941497802734375,-0.11799435317516327,-0.09458056092262268,0.007928784005343914
1.9141497611999512,-0.1226387545466423,-0.10028259456157684,0.00998880434781313
1.9341497421264648,-0.1251058429479599,-0.10615462809801102,0.012720058672130108
1.9541497230529785,-0.12934602797031403,-0.11007978022098541,0.014801966026425362
1.9741497039794922,-0.13158874213695526,-0.11482138931751251,0.01651034504175186
1.9941496849060059,-0.13545778393745422,-0.11951491981744766,0.017865393310785294
2.0141496658325195,-0.13893042504787445,-0.12386298179626465,0.019341373816132545
2.034149646759033,-0.14030423760414124,-0.12928567826747894,0.02087719924747944
2.0541417598724365,-0.14408135414123535,-0.1331595778465271,0.02207929827272892
2.0741426944732666,-0.14604219794273376,-0.14002887904644012,0.023438693955540657
2.0941426753997803,-0.14896273612976074,-0.1445511281490326,0.023829646408557892
2.114142656326294,-0.15235087275505066,-0.14885085821151733,0.024281147867441177
2.1341426372528076,-0.1535690426826477,-0.15401919186115265,0.025058569386601448
2.1541426181793213,-0.15643635392189026,-0.15762023627758026,0.025472261011600494
2.174142599105835,-0.15821905434131622,-0.16256242990493774,0.025374852120876312
2.194143772125244,-0.15968473255634308,-0.16643601655960083,0.024927016347646713
2.214143753051758,-0.16183847188949585,-0.17042584717273712,0.024968143552541733
2.2341437339782715,-0.16256104409694672,-0.1745160073041916,0.02489769458770752
2.254143714904785,-0.16461201012134552,-0.17858238518238068,0.024639923125505447
2.274143695831299,-0.1648223102092743,-0.18338270485401154,0.024388203397393227
2.2941436767578125,-0.16594646871089935,-0.18736682832241058,0.02404956705868244
2.3141446113586426,-0.1681644469499588,-0.19324719905853271,0.024578142911195755
2.3341445922851562,-0.168629452586174,-0.19853907823562622,0.024862224236130714
2.35414457321167,-0.17051982879638672,-0.2030363380908966,0.024385279044508934
2.3741445541381836,-0.17223334312438965,-0.20871655642986298,0.02409687452018261
2.3941445350646973,-0.172942116856575,-0.21397387981414795,0.023663662374019623
2.414144515991211,-0.1751050055027008,-0.21892625093460083,0.023664774373173714
2.43414568901062,-0.17586325109004974,-0.22360925376415253,0.022630421444773674
2.454145669937134,-0.17705652117729187,-0.22877171635627747,0.021918170154094696
2.4741456508636475,-0.17895762622356415,-0.23325501382350922,0.020320335403084755
2.494145631790161,-0.1791570782661438,-0.2385069578886032,0.019172554835677147
2.514145612716675,-0.1822958141565323,-0.243560791015625,0.01798880845308304
2.534146547317505,-0.18280018866062164,-0.24862052500247955,0.01551106572151184
2.5541465282440186,-0.18615326285362244,-0.2546960413455963,0.014290807768702507
2.5741465091705322,-0.18766246736049652,-0.2623898983001709,0.011785194277763367
2.594146490097046,-0.190182164311409,-0.2681240737438202,0.010046996176242828
2.6141464710235596,-0.1927884966135025,-0.2742043733596802,0.00818695966154337
2.6341464519500732,-0.19635239243507385,-0.2800581455230713,0.006558305583894253
2.6541473865509033,-0.19918793439865112,-0.28700315952301025,0.005074483808130026
2.674147605895996,-0.2015322595834732,-0.2937524616718292,0.0036597363650798798
2.6941475868225098,-0.20555871725082397,-0.2998965084552765,0.0019319267012178898
2.7141475677490234,-0.20906487107276917,-0.3067409098148346,0.0011413092724978924
2.734147548675537,-0.21149519085884094,-0.3134215176105499,-0.00013693212531507018
2.754147529602051,-0.21585965156555176,-0.3200687766075134,-0.0017168791964650154
2.774148464202881,-0.21920032799243927,-0.3268257975578308,-0.0024562045000493526
2.7941484451293945,-0.22265714406967163,-0.33281442523002625,-0.0037137516774237156
2.814148426055908,-0.22720950841903687,-0.3404395878314972,-0.0048734452575445175
2.834148406982422,-0.22931674122810364,-0.3466378152370453,-0.005931488238275051
2.8541483879089355,-0.23281089961528778,-0.3524167835712433,-0.007140918634831905
2.874148368835449,-0.23541660606861115,-0.3583125174045563,-0.007572574075311422
2.8941493034362793,-0.23820967972278595,-0.363582581281662,-0.008329388685524464
2.914149522781372,-0.24015691876411438,-0.37035736441612244,-0.008009795099496841
2.9341495037078857,-0.24244925379753113,-0.3760896325111389,-0.007976338267326355
