time,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
 0.         0.         0.         0.05       0.05       0.05      ],0.09798307333967206,0.05048624973668395,0.0,-0.0001430511474609375,0.04921630397439004,0.29124540090560913,[0.35381394 0.         0.         0.         0.         0.
 0.         0.35381394 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
1.7328252792358398,,-30.2862540602245,-7.336207776614426,0.0,-0.002325833309441805,-0.007991085760295393,0.9829904437065126,-0.18346770107746127,[0.00460957 0.         0.         0.         0.         0.
 0.         0.00460957 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.017286432214617703,0.03704006597681442,0.0,0.012084097601473333,-0.05462319403886795,0.24543930590152743,[0.30800295 0.         0.         0.         0.         0.
 0.         0.30800295 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
1.9875319004058838,,-30.241981434532388,-7.316662035500407,0.0,0.0024382101837545638,-0.008754531852900984,0.9768530130386353,-0.21371833980083468,[0.00444111 0.         0.         0.         0.         0.
 0.         0.00444111 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.0604361231877744,0.07507860351562509,0.0,-0.04232823848724365,-0.016543269157409668,0.23024158179759982,[0.34171078 0.         0.         0.         0.         0.
 0.         0.34171078 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
2.2245328426361084,,-30.20651200681702,-7.308800037702203,0.0,0.0025418393779546027,-0.010977725498378279,0.9703657627105713,-0.24137817323207858,[0.00461605 0.         0.         0.         0.         0.
 0.         0.00461605 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],-0.03544911610431711,0.042435374108789656,0.0,0.020017478615045547,0.021698331460356716,0.1897059679031372,[0.29065983 0.         0.         0.         0.         0.
 0.         0.29065983 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
2.4508752822875977,,-30.171527678291998,-7.309329200521799,0.0,-0.0016334755346179008,-0.007531461305916309,0.964984953403473,-0.2621924877166748,[0.00442907 0.         0.         0.         0.         0.
 0.         0.00442907 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],-0.011761330605364106,0.03331854348926677,0.0,0.03582164645195007,0.021152945235371593,0.18079057335853577,[0.32930627 0.         0.         0.         0.         0.
 0.         0.32930627 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
2.724900484085083,,-30.137377051002254,-7.309341324692056,0.0,-0.0005120437708683313,-0.007172690704464912,0.9589953422546387,-0.28333106637001043,[0.00445709 0.         0.         0.         0.         0.
 0.         0.00445709 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],-0.035852416958213285,0.03265989765800606,0.0,-0.0392422080039978,-0.02740919776260853,0.15061275660991671,[0.41514542 0.         0.         0.         0.         0.
 0.         0.41514542 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
2.955080986022949,,-30.11460335724196,-7.302784710647012,0.0,0.0017047300934791565,-0.010004404932260513,0.9540283083915712,-0.2995446622371674,[0.0045932 0.        0.        0.        0.        0.        0.
 0.0045932 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.05      0.05      0.05      0.        0.        0.        0.05
 0.05      0.05      0.        0.        0.        0.05      0.05
 0.05     ],-0.1158007835766649,0.06596744465043536,0.0,-0.0006496908026747407,-0.0038340692408382893,0.14173611998558044,[0.32305916 0.         0.         0.         0.         0.
 0.         0.32305916 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
3.245187997817993,,-30.09207793581206,-7.302656229357602,0.0,0.0015488732606172562,-0.0075379954650998116,0.9475212693214418,-0.31960082054138184,[0.00463918 0.         0.         0.         0.         0.
 0.         0.00463918 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],-0.14372175918032598,0.061424601999130135,0.0,0.028242921456694606,0.030737375840544704,0.19180554151535034,[0.29568498 0.         0.         0.         0.         0.
 0.         0.29568498 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
3.4624855518341064,,-30.0474738064449,-7.302450559046366,0.0,-0.008980410173535347,-0.005277880933135749,0.9314544796943666,-0.36370852589607244,[0.00419434 0.         0.         0.         0.         0.
 0.         0.00419434 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.06172057646107573,0.06913335484649027,0.0,0.059825938194990165,0.09157584607601166,0.6140121817588807,[0.40515551 0.         0.         0.         0.         0.
 0.         0.40515551 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
3.739013671875,,-29.97161465480775,-7.277973526833575,0.0,-0.008100870065391065,-0.005085138604044914,0.890789568424225,-0.4543159008026123,[0.00462933 0.         0.         0.         0.         0.
 0.         0.00462933 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.013946925819654843,0.07122911947123489,0.0,-0.057525940239429474,-0.059771545231342316,0.8756379485130311,[0.33695881 0.         0.         0.         0.         0.
 0.         0.33695881 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
3.966292381286621,,-29.87272799193065,-7.242484588319212,0.0,-0.0010260525159537792,-0.006627436261624099,0.8345067501068115,-0.5509576201438905,[0.00439774 0.         0.         0.         0.         0.
 0.         0.00439774 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.17361531693747984,0.06818972032598125,0.0,-0.01682192645967007,-0.04190207645297051,0.9766930341720581,[0.38774253 0.         0.         0.         0.         0.
 0.         0.38774253 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
4.203379154205322,,-29.749651680804323,-7.233462007035929,0.0,0.0010328039061278105,-0.00904833897948265,0.7595843672752381,-0.650344967842102,[0.00460579 0.         0.         0.         0.         0.
 0.         0.00460579 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.11442630242876906,-0.037997040782158334,0.0,-0.06159991770982742,0.02130940929055214,1.0634356737136843,[0.32463424 0.         0.         0.         0.         0.
 0.         0.32463424 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
4.47303032875061,,-29.636460577319777,-7.2412287474683055,0.0,5.205186971579679e-05,-0.014978954568505287,0.6593961119651796,-0.7516466379165649,[0.00447529 0.         0.         0.         0.         0.
 0.         0.00447529 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.12369990944391823,-0.08210072636226302,0.0,-0.00022053721477277577,-0.030432650819420818,1.075298547744751,[0.3606958 0.        0.        0.        0.        0.        0.
 0.3606958 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.05      0.05      0.05      0.        0.        0.        0.05
 0.05      0.05      0.        0.        0.        0.05      0.05
 0.05     ]
4.747929334640503,,-29.52296371130412,-7.268025731860176,0.0,-0.011632611043751242,0.002561637898907066,0.5574254989624023,-0.8301414847373964,[0.00457886 0.         0.         0.         0.         0.
 0.         0.00457886 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.045457446209731245,-0.0723426121278622,0.0,0.10242687165737152,-0.033175956457853324,0.8756081461906434,[0.3316381 0.        0.        0.        0.        0.        0.
 0.3316381 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.05      0.05      0.05      0.        0.        0.        0.05
 0.05      0.05      0.        0.        0.        0.05      0.05
 0.05     ]
4.975423097610474,,-29.427828824751337,-7.260308027284898,0.0,-0.00696250842884183,-0.0032265400514006615,0.4705272018909455,-0.8823522329330444,[0.00448239 0.         0.         0.         0.         0.
 0.         0.00448239 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],-0.04418997166128613,-0.02928115313235749,0.0,-0.18717500567436218,0.048259656876325614,0.7237324118614198,[0.33535784 0.         0.         0.         0.         0.
 0.         0.33535784 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
5.217519760131836,,-29.31677918348161,-7.2207717433442165,0.0,0.0033964007161557674,-0.01000421028584242,0.39211755990982056,-0.9198545813560487,[0.00457387 0.         0.         0.         0.         0.
 0.         0.00457387 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],-0.09208861724591444,0.04663599822677647,0.0,-0.0035285956691950564,-0.011558832600712776,0.5547099709510804,[0.32137591 0.         0.         0.         0.         0.
 0.         0.32137591 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
5.508044958114624,,-29.203777768163174,-7.166185728953187,0.0,-0.002594588790088892,-0.0064451489597558975,0.3318381607532502,-0.9433110356330873,[0.00464122 0.         0.         0.         0.         0.
 0.         0.00464122 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],-0.19547082911749014,0.1284101155626779,0.0,0.016086548566818237,-0.0299990177154541,0.4068456590175629,[0.26106289 0.         0.         0.         0.         0.
 0.         0.26106289 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
5.717198133468628,,-29.079267300032953,-7.106360761718339,0.0,0.0011809938587248325,-0.0019358707359060647,0.2924781143665314,-0.9562695622444154,[0.00437149 0.         0.         0.         0.         0.
 0.         0.00437149 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.039308140106498524,0.2304125242308307,0.0,-0.043767690658569336,-0.038680434226989746,0.29550120234489446,[0.30717289 0.         0.         0.         0.         0.
 0.         0.30717289 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
5.987468242645264,,-28.935898945438133,-7.022130700938896,0.0,0.001973560312762857,-0.0010068916017189624,0.2652319669723511,-0.9641822576522827,[0.00444493 0.         0.         0.         0.         0.
 0.         0.00444493 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.035996218680030334,0.3106779477970046,0.0,0.007154793944209815,0.01702234707772732,0.1978360414505005,[0.32812172 0.         0.         0.         0.         0.
 0.         0.32812172 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
6.221335411071777,,-28.770847064601657,-6.922505145170144,0.0,0.0012079458683729172,-0.0035645714960992336,0.25069284439086914,-0.9680594205856323,[0.00448168 0.         0.         0.         0.         0.
 0.         0.00448168 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.0549639137687572,0.3385636898064789,0.0,-0.04163533821702004,0.004633516073226929,0.08466617017984392,[0.38694337 0.         0.         0.         0.         0.
 0.         0.38694337 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
6.454051971435547,,-28.605463981217493,-6.807743970214091,0.0,0.006166628561913967,-0.0037501433398574595,0.2500034868717194,-0.9682180881500244,[0.00457637 0.         0.         0.         0.         0.
 0.         0.00457637 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],-0.016193287223556396,0.3742157082594746,0.0,-0.021310150623321533,-0.02706200070679188,-0.009517371654510498,[0.32087618 0.         0.         0.         0.         0.
 0.         0.32087618 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
6.72514271736145,,-28.43961265595471,-6.6995695376514615,0.0,0.008006828837096693,-0.0013501155190169811,0.2591004073619843,-0.9658163189888002,[0.00453998 0.         0.         0.         0.         0.
 0.         0.00453998 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.03076290892849254,0.35269983988257664,0.0,-0.008310378529131414,-0.017726421356201172,-0.055195391178131104,[0.3391837 0.        0.        0.        0.        0.        0.
 0.3391837 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.05      0.05      0.05      0.        0.        0.        0.05
 0.05      0.05      0.        0.        0.        0.05      0.05
 0.05     ]
6.968043088912964,,-28.26516588329578,-6.584409269663977,0.0,0.009554224088788033,-0.0027558088768273596,0.26922902464866644,-0.9630252122879028,[0.00451869 0.         0.         0.         0.         0.
 0.         0.00451869 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.1333782943711262,0.3549181894056481,0.0,-0.0014260412426665427,0.022885944694280624,-0.07705539464950562,[0.31906356 0.         0.         0.         0.         0.
 0.         0.31906356 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
7.260007619857788,,-28.109123038661664,-6.4588860236196535,0.0,0.008494951762259008,-0.00517631508409977,0.2821397483348847,-0.9593220949172974,[0.0046623 0.        0.        0.        0.        0.        0.
 0.0046623 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.05      0.05      0.05      0.        0.        0.        0.05
 0.05      0.05      0.        0.        0.        0.05      0.05
 0.05     ],-0.03130057056619584,0.271023423221999,0.0,-0.00018924471805803478,0.011897831223905088,-0.08833406865596771,[0.23660204 0.         0.         0.         0.         0.
 0.         0.23660204 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
7.468118190765381,,-27.96147329841744,-6.352243899210901,0.0,0.008850765414536001,-0.004438262432813644,0.2926090061664582,-0.9561809301376343,[0.004088 0.       0.       0.       0.       0.       0.       0.004088
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.05     0.05     0.05
 0.       0.       0.       0.05     0.05     0.05     0.       0.
 0.       0.05     0.05     0.05    ],0.41831602321105193,0.4213950302107208,0.0,0.00234916782937944,-0.012011824175715446,-0.08254348486661912,[0.41765691 0.         0.         0.         0.         0.
 0.         0.41765691 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
7.73719334602356,,-27.800570822847238,-6.227702969995399,0.0,0.008621145971119406,-0.004080874379724265,0.30156454443931585,-0.9533981680870057,[0.00462192 0.         0.         0.         0.         0.
 0.         0.00462192 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.0706710906595659,0.23367808271278084,0.0,0.009552390314638616,0.014566632919013502,-0.07038414478302002,[0.35604184 0.         0.         0.         0.         0.
 0.         0.35604184 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
7.964772701263428,,-27.656839096483914,-6.112412373459922,0.0,0.008193476125597954,-0.005647593177855015,0.3083524405956269,-0.9512200951576234,[0.00444603 0.         0.         0.         0.         0.
 0.         0.00444603 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.18161157188513782,0.24743113341167183,0.0,-0.000527501164469868,0.016006084159016613,-0.06918609142303467,[0.37749276 0.         0.         0.         0.         0.
 0.         0.37749276 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
8.241840124130249,,-27.522023073739536,-5.994765737369889,0.0,0.00951860286295414,-0.006140214856714011,0.31433227658271795,-0.9492453932762147,[0.00459831 0.         0.         0.         0.         0.
 0.         0.00459831 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.04071982912579697,0.13276932107297218,0.0,-0.011351704597473145,-0.0021189448889344935,-0.059761106967926025,[0.35447291 0.         0.         0.         0.         0.
 0.         0.35447291 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
8.471912622451782,,-27.389838335078135,-5.8858344939833245,0.0,0.010438120923936369,-0.006474399473518134,0.31938394904136663,-0.9475457668304443,[0.0044577 0.        0.        0.        0.        0.        0.
 0.0044577 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.05      0.05      0.05      0.        0.        0.        0.05
 0.05      0.05      0.        0.        0.        0.05      0.05
 0.05     ],0.15176272669389262,0.1524361000941779,0.0,-0.0024452807847410445,-0.0009194016456604004,-0.06467849761247636,[0.36514975 0.         0.         0.         0.         0.
 0.         0.36514975 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
8.703391551971436,,-27.256904566681307,-5.77046930351483,0.0,0.010628632269799711,-0.006341807544231415,0.32437199354171753,-0.9458486437797547,[0.00445135 0.         0.         0.         0.         0.
 0.         0.00445135 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.17163203794785098,0.15338373768846197,0.0,0.0010080639040097596,0.0028304760344326496,-0.055935990065336234,[0.39355922 0.         0.         0.         0.         0.
 0.         0.39355922 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
8.979066848754883,,-27.142872108201395,-5.667061308641611,0.0,0.010269775055348875,-0.006587066687643528,0.3289810717105866,-0.9442577362060547,[0.00462714 0.         0.         0.         0.         0.
 0.         0.00462714 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],-0.03968617762430471,-0.04912357216800084,0.0,0.009197742678225042,0.004700571298599243,-0.05354434251785278,[0.34471892 0.         0.         0.         0.         0.
 0.         0.34471892 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
9.21311640739441,,-27.02144007131497,-5.552218809878655,0.0,0.010012835264205933,-0.006804476026445628,0.334134578704834,-0.9424476623535156,[0.00455732 0.         0.         0.         0.         0.
 0.         0.00455732 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.036975697750204206,0.0013742044615139837,0.0,0.004082173574715854,0.0032357871532440186,-0.056611005216836936,[0.32196345 0.         0.         0.         0.         0.
 0.         0.32196345 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
9.487887144088745,,-26.909604149958785,-5.44336614499578,0.0,0.009689499624073507,-0.0071847192011773595,0.3400488495826721,-0.9403303861618042,[0.00447689 0.         0.         0.         0.         0.
 0.         0.00447689 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ],0.06475759789470253,0.02176175298941735,0.0,0.0011466443538665771,-0.0014260412426665427,-0.05864053964614868,[0.32581144 0.         0.         0.         0.         0.
 0.         0.32581144 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05      ]
9.720314502716064,,-26.808570368712157,-5.3421624178782645,0.0,0.010270402766764166,-0.006804718170315028,0.34648627042770386,-0.9379743933677674,[0.00457814 0.         0.         0.         0.         0.
 0.         0.00457814 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.05       0.05
 0.         0.         0.         0.05       0.05       0.05
