time,poses[0].position.x,poses[0].position.y,poses[0].position.z,poses[0].orientation.x,poses[0].orientation.y,poses[0].orientation.z,poses[0].orientation.w,poses[1].position.x,poses[1].position.y,poses[1].position.z,poses[1].orientation.x,poses[1].orientation.y,poses[1].orientation.z,poses[1].orientation.w,poses[2].position.x,poses[2].position.y,poses[2].position.z,poses[2].orientation.x,poses[2].orientation.y,poses[2].orientation.z,poses[2].orientation.w,poses[3].position.x,poses[3].position.y,poses[3].position.z,poses[3].orientation.x,poses[3].orientation.y,poses[3].orientation.z,poses[3].orientation.w,poses[4].position.x,poses[4].position.y,poses[4].position.z,poses[4].orientation.x,poses[4].orientation.y,poses[4].orientation.z,poses[4].orientation.w,poses[5].position.x,poses[5].position.y,poses[5].position.z,poses[5].orientation.x,poses[5].orientation.y,poses[5].orientation.z,poses[5].orientation.w,poses[6].position.x,poses[6].position.y,poses[6].position.z,poses[6].orientation.x,poses[6].orientation.y,poses[6].orientation.z,poses[6].orientation.w,poses[7].position.x,poses[7].position.y,poses[7].position.z,poses[7].orientation.x,poses[7].orientation.y,poses[7].orientation.z,poses[7].orientation.w,poses[8].position.x,poses[8].position.y,poses[8].position.z,poses[8].orientation.x,poses[8].orientation.y,poses[8].orientation.z,poses[8].orientation.w,poses[9].position.x,poses[9].position.y,poses[9].position.z,poses[9].orientation.x,poses[9].orientation.y,poses[9].orientation.z,poses[9].orientation.w
5.116003036499023,-7.23745158207295,-29.298389632377074,0.0,0.0,0.0,0.0,1.0,-6.9519152398709885,-28.845094119143052,0.0,0.0,0.0,0.0,1.0,-6.977923734771071,-28.309994704801003,0.0,0.0,0.0,0.0,1.0,-7.306075110499457,-27.88652746918089,0.0,0.0,0.0,0.0,1.0,-7.817744091059985,-27.727773951524366,0.0,0.0,0.0,0.0,1.0,-8.3279645951649,-27.891122848756936,0.0,0.0,0.0,0.0,1.0,-8.652294159380979,-28.317524254490525,0.0,0.0,0.0,0.0,1.0,-8.673489075729098,-28.852835939919835,0.0,0.0,0.0,0.0,1.0,-8.383887475366167,-29.303545090152443,0.0,0.0,0.0,0.0,1.0,-7.888179060402155,-29.50672233388323,0.0,0.0,0.0,0.0,1.0
5.50761342048645,-7.197901832687916,-29.044757235355714,0.0,0.0,0.0,0.0,1.0,-6.918503714422034,-28.49891182942659,0.0,0.0,0.0,0.0,1.0,-6.877910764525657,-27.887059945321333,0.0,0.0,0.0,0.0,1.0,-7.082749895091553,-27.309088106687774,0.0,0.0,0.0,0.0,1.0,-7.499580547725113,-26.859351825418933,0.0,0.0,0.0,0.0,1.0,-8.060353957810188,-26.61127180162419,0.0,0.0,0.0,0.0,1.0,-8.673522304799565,-26.60534778991256,0.0,0.0,0.0,0.0,1.0,-9.238984148814172,-26.84254690169009,0.0,0.0,0.0,0.0,1.0,-9.664426269413879,-27.284145721530074,0.0,0.0,0.0,0.0,1.0,-9.880394055860316,-27.858052012558385,0.0,0.0,0.0,0.0,1.0
5.846025705337524,-7.099720993261503,-28.965043602635788,0.0,0.0,0.0,0.0,1.0,-6.824275624022425,-28.373372569875638,0.0,0.0,0.0,0.0,1.0,-6.705597514925625,-27.731609164200368,0.0,0.0,0.0,0.0,1.0,-6.751233237590574,-27.080562204865206,0.0,0.0,0.0,0.0,1.0,-6.958280881529159,-26.461630839056205,0.0,0.0,0.0,0.0,1.0,-7.313574582492982,-25.914172029191807,0.0,0.0,0.0,0.0,1.0,-7.794521720994963,-25.472997899839836,0.0,0.0,0.0,0.0,1.0,-8.37053955474584,-25.16616208438854,0.0,0.0,0.0,0.0,1.0,-9.0049999315988,-25.01317583452826,0.0,0.0,0.0,0.0,1.0,-9.65755842148097,-25.02376732759643,0.0,0.0,0.0,0.0,1.0
6.179348945617676,-7.001510610253464,-28.690083975968292,0.0,0.0,0.0,0.0,1.0,-6.711962032644325,-28.105080736769594,0.0,0.0,0.0,0.0,1.0,-6.482255249072524,-27.494096316142073,0.0,0.0,0.0,0.0,1.0,-6.31468484219553,-26.86323394810327,0.0,0.0,0.0,0.0,1.0,-6.2109247031520605,-26.218795431087003,0.0,0.0,0.0,0.0,1.0,-6.172011310760388,-25.567218178137654,0.0,0.0,0.0,0.0,1.0,-6.1983333779437295,-24.91501091242556,0.0,0.0,0.0,0.0,1.0,-6.289627968806469,-24.268688650432637,0.0,0.0,0.0,0.0,1.0,-6.444983125148433,-23.634707622272952,0.0,0.0,0.0,0.0,1.0,-6.662846976180488,-23.019400779241014,0.0,0.0,0.0,0.0,1.0
6.51419472694397,-6.8017779550758295,-28.54314503894253,0.0,0.0,0.0,0.0,1.0,-6.493471117388708,-28.004907258126845,0.0,0.0,0.0,0.0,1.0,-6.171414345388748,-27.4747823195784,0.0,0.0,0.0,0.0,1.0,-5.8358209849723135,-26.953121403554945,0.0,0.0,0.0,0.0,1.0,-5.486913349323031,-26.440270083338593,0.0,0.0,0.0,0.0,1.0,-5.124922571640847,-25.93656809631147,0.0,0.0,0.0,0.0,1.0,-4.750088452028274,-25.44234911889731,0.0,0.0,0.0,0.0,1.0,-4.362659298635274,-24.957940545518177,0.0,0.0,0.0,0.0,1.0,-3.9628917631679847,-24.483663271712615,0.0,0.0,0.0,0.0,1.0,-3.5510506708703016,-24.01983148155903,0.0,0.0,0.0,0.0,1.0
6.868226766586304,-6.6766526758019324,-28.31156587893326,0.0,0.0,0.0,0.0,1.0,-6.364016142506635,-27.819947474897745,0.0,0.0,0.0,0.0,1.0,-6.02179799886743,-27.348442438549814,0.0,0.0,0.0,0.0,1.0,-5.651288374176983,-26.898828298259417,0.0,0.0,0.0,0.0,1.0,-5.253884053874383,-26.47280005583627,0.0,0.0,0.0,0.0,1.0,-4.831083213799175,-26.07196379653701,0.0,0.0,0.0,0.0,1.0,-4.384479772213387,-25.69783063427916,0.0,0.0,0.0,0.0,1.0,-3.9157573808838957,-25.351811014887875,0.0,0.0,0.0,0.0,1.0,-3.426683077878147,-25.03520939885162,0.0,0.0,0.0,0.0,1.0,-2.919100626001608,-24.749219343632337,0.0,0.0,0.0,0.0,1.0
7.216322422027588,-6.526464024115828,-28.063219745358268,0.0,0.0,0.0,0.0,1.0,-6.202795762021815,-27.605486441491173,0.0,0.0,0.0,0.0,1.0,-5.838899730924821,-27.179035272061544,0.0,0.0,0.0,0.0,1.0,-5.437782736666922,-26.78738992449113,0.0,0.0,0.0,0.0,1.0,-5.002759135049294,-26.433786492110062,0.0,0.0,0.0,0.0,1.0,-4.537423445921031,-26.12114673491407,0.0,0.0,0.0,0.0,1.0,-4.045620652324074,-25.852053937600072,0.0,0.0,0.0,0.0,1.0,-3.5314144301069312,-25.62873156436081,0.0,0.0,0.0,0.0,1.0,-2.9990535705200414,-25.453024886809978,0.0,0.0,0.0,0.0,1.0,-2.4529368732366885,-25.32638573684297,0.0,0.0,0.0,0.0,1.0
7.553229570388794,-6.304843547551309,-27.853792132851968,0.0,0.0,0.0,0.0,1.0,-5.979322337021207,-27.416012218552336,0.0,0.0,0.0,0.0,1.0,-5.62049485233492,-27.00508868782808,0.0,0.0,0.0,0.0,1.0,-5.230568170762803,-26.623549050480488,0.0,0.0,0.0,0.0,1.0,-4.811940654617473,-26.273740081763034,0.0,0.0,0.0,0.0,1.0,-4.3671871993990266,-25.95781338782846,0.0,0.0,0.0,0.0,1.0,-3.8990433961193474,-25.677712171622577,0.0,0.0,0.0,0.0,1.0,-3.4103887052199333,-25.43515928062522,0.0,0.0,0.0,0.0,1.0,-2.9042287455771634,-25.231646609954314,0.0,0.0,0.0,0.0,1.0,-2.383676807531847,-25.068425926012477,0.0,0.0,0.0,0.0,1.0
7.923024654388428,-6.131112235753791,-27.638671772326095,0.0,0.0,0.0,0.0,1.0,-5.79705074490389,-27.208633946711988,0.0,0.0,0.0,0.0,1.0,-5.433059157007615,-26.803615755677914,0.0,0.0,0.0,0.0,1.0,-5.041005480403997,-26.42569575648582,0.0,0.0,0.0,0.0,1.0,-4.622901738341914,-26.07681343821582,0.0,0.0,0.0,0.0,1.0,-4.180893643257376,-25.758759268289523,0.0,0.0,0.0,0.0,1.0,-3.7172495849566123,-25.47316550377397,0.0,0.0,0.0,0.0,1.0,-3.2343489892177124,-25.221497814622616,0.0,0.0,0.0,0.0,1.0,-2.7346701065545873,-25.005047761843002,0.0,0.0,0.0,0.0,1.0,-2.2207772938114356,-24.82492616919321,0.0,0.0,0.0,0.0,1.0
8.288740396499634,-5.962511083561385,-27.48032703330895,0.0,0.0,0.0,0.0,1.0,-5.611532230251431,-27.04096135041043,0.0,0.0,0.0,0.0,1.0,-5.233324043803667,-26.624804016600798,0.0,0.0,0.0,0.0,1.0,-4.829417477055365,-26.233539599464187,0.0,0.0,0.0,0.0,1.0,-4.401447507583727,-25.868751902289386,0.0,0.0,0.0,0.0,1.0,-3.951146519463206,-25.531917552976058,0.0,0.0,0.0,0.0,1.0,-3.480337290730059,-25.22440002677738,0.0,0.0,0.0,0.0,1.0,-2.9909256149402483,-24.94744412707445,0.0,0.0,0.0,0.0,1.0,-2.4848925866879474,-24.70217094652375,0.0,0.0,0.0,0.0,1.0,-1.9642865823122126,-24.489573328974583,0.0,0.0,0.0,0.0,1.0
8.661405086517334,-5.745746154091796,-27.23358288929901,0.0,0.0,0.0,0.0,1.0,-5.369390888052231,-26.776542672249462,0.0,0.0,0.0,0.0,1.0,-4.966588925024011,-26.342630670966916,0.0,0.0,0.0,0.0,1.0,-4.538758679386227,-25.93337484975734,0.0,0.0,0.0,0.0,1.0,-4.087406699338546,-25.550216349416488,0.0,0.0,0.0,0.0,1.0,-3.614122361788963,-25.194504412441265,0.0,0.0,0.0,0.0,1.0,-3.120572275571088,-24.867491631848917,0.0,0.0,0.0,0.0,1.0,-2.6084944126993337,-24.570329540334694,0.0,0.0,0.0,0.0,1.0,-2.079691988327994,-24.304064555300226,0.0,0.0,0.0,0.0,1.0,-1.5360271109651498,-24.069634294031644,0.0,0.0,0.0,0.0,1.0
9.023000955581665,-5.667061308641611,-27.142872108201395,0.0,0.0,0.0,0.0,1.0,-5.269665869494075,-26.66753281368382,0.0,0.0,0.0,0.0,1.0,-4.849090967616149,-26.212574209107423,0.0,0.0,0.0,0.0,1.0,-4.406380352941322,-25.779125375192773,0.0,0.0,0.0,0.0,1.0,-3.9426327100857206,-25.3682620113921,0.0,0.0,0.0,0.0,1.0,-3.4589989317184626,-24.981003766302422,0.0,0.0,0.0,0.0,1.0,-2.9566792623661455,-24.618311707181313,0.0,0.0,0.0,0.0,1.0,-2.436920319739757,-24.28108593484529,0.0,0.0,0.0,0.0,1.0,-1.9010120009762232,-23.970163349869907,0.0,0.0,0.0,0.0,1.0,-1.350284281472482,-23.686315575635305,0.0,0.0,0.0,0.0,1.0
9.392518520355225,-5.430606976011683,-26.91053060180885,0.0,0.0,0.0,0.0,1.0,-5.00798035346625,-26.430320684843906,0.0,0.0,0.0,0.0,1.0,-4.556562736863865,-25.977069141154686,0.0,0.0,0.0,0.0,1.0,-4.0780702399874915,-25.552499056399938,0.0,0.0,0.0,0.0,1.0,-3.5743219047591412,-25.158224480513656,0.0,0.0,0.0,0.0,1.0,-3.047232785951678,-24.795744291716513,0.0,0.0,0.0,0.0,1.0,-2.4988066708972063,-24.46643649836522,0.0,0.0,0.0,0.0,1.0,-1.9311284618688478,-24.17155300030201,0.0,0.0,0.0,0.0,1.0,-1.3463562500951491,-23.912214829619522,0.0,0.0,0.0,0.0,1.0,-0.7467131115386136,-23.689407888933857,0.0,0.0,0.0,0.0,1.0
9.758373737335205,-5.3421624178782645,-26.808570368712157,0.0,0.0,0.0,0.0,1.0,-4.906261116508354,-26.327966729542197,0.0,0.0,0.0,0.0,1.0,-4.444341578552929,-25.87231319562148,0.0,0.0,0.0,0.0,1.0,-3.9578295969653294,-25.443016218819757,0.0,0.0,0.0,0.0,1.0,-3.44822687344481,-25.041400897025554,0.0,0.0,0.0,0.0,1.0,-2.917106383179679,-24.66870688400694,0.0,0.0,0.0,0.0,1.0,-2.3661075195927586,-24.326084563010028,0.0,0.0,0.0,0.0,1.0,-1.7969310340756866,-24.014591495906075,0.0,0.0,0.0,0.0,1.0,-1.2113337863314557,-23.73518915884754,0.0,0.0,0.0,0.0,1.0,-0.6111233215291358,-23.488739974508906,0.0,0.0,0.0,0.0,1.0
10.092615842819214,-5.182734287180539,-26.655741492781118,0.0,0.0,0.0,0.0,1.0,-4.732496428277617,-26.180489856612635,0.0,0.0,0.0,0.0,1.0,-4.255647032089848,-25.731944540478725,0.0,0.0,0.0,0.0,1.0,-3.753767593771962,-25.311593167620217,0.0,0.0,0.0,0.0,1.0,-3.2285226218801286,-24.920829854638235,0.0,0.0,0.0,0.0,1.0,-2.6816541179450923,-24.560950587835933,0.0,0.0,0.0,0.0,1.0,-2.1149757990359372,-24.233148925014337,0.0,0.0,0.0,0.0,1.0,-1.5303670824756397,-23.938512036977503,0.0,0.0,0.0,0.0,1.0,-0.9297668526584024,-23.67801710187551,0.0,0.0,0.0,0.0,1.0,-0.31516703064144025,-23.452528064343696,0.0,0.0,0.0,0.0,1.0
10.452948808670044,-4.894065877385864,-26.409657668909563,0.0,0.0,0.0,0.0,1.0,-4.429438971048218,-25.944401016590234,0.0,0.0,0.0,0.0,1.0,-3.9376254648294524,-25.50798219284281,0.0,0.0,0.0,0.0,1.0,-3.4204121551852573,-25.10198674096289,0.0,0.0,0.0,0.0,1.0,-2.879678118019049,-24.72788967378618,0.0,0.0,0.0,0.0,1.0,-2.317387881854066,-24.387050114852936,0.0,0.0,0.0,0.0,1.0,-1.7355842905495074,-24.080706360607156,0.0,0.0,0.0,0.0,1.0,-1.136381081491003,-23.80997138156996,0.0,0.0,0.0,0.0,1.0,-0.5219552062194266,-23.575828778831717,0.0,0.0,0.0,0.0,1.0,0.10546107860220211,-23.379129210553316,0.0,0.0,0.0,0.0,1.0
10.81385588645935,-4.827935535879552,-26.335912539543173,0.0,0.0,0.0,0.0,1.0,-4.355999246817211,-25.886411928805185,0.0,0.0,0.0,0.0,1.0,-3.856352874191713,-25.467928760314575,0.0,0.0,0.0,0.0,1.0,-3.3310312697914934,-25.08216734189881,0.0,0.0,0.0,0.0,1.0,-2.7821738499413464,-24.730698719311818,0.0,0.0,0.0,0.0,1.0,-2.212015882549872,-24.41495427801826,0.0,0.0,0.0,0.0,1.0,-1.6228793837933129,-24.136219913756115,0.0,0.0,0.0,0.0,1.0,-1.0171636615097883,-23.895630795618352,0.0,0.0,0.0,0.0,1.0,-0.3973355438167445,-23.694166742981512,0.0,0.0,0.0,0.0,1.0,0.234080667253596,-23.53264823510909,0.0,0.0,0.0,0.0,1.0
11.190529823303223,-4.64559680594386,-26.18947704293976,0.0,0.0,0.0,0.0,1.0,-4.169802309578311,-25.758950979466594,0.0,0.0,0.0,0.0,1.0,-3.669586035257321,-25.357059485396515,0.0,0.0,0.0,0.0,1.0,-3.1466687269155917,-24.985185067429793,0.0,0.0,0.0,0.0,1.0,-2.6028492200426276,-24.644606973527825,0.0,0.0,0.0,0.0,1.0,-2.0399982536888417,-24.336496792300302,0.0,0.0,0.0,0.0,1.0,-1.460052035123394,-24.06191442274048,0.0,0.0,0.0,0.0,1.0,-0.8650055792813798,-23.821804428172765,0.0,0.0,0.0,0.0,1.0,-0.2569058459126481,-23.616992786954974,0.0,0.0,0.0,0.0,1.0,0.3621553019595396,-23.448184051112843,0.0,0.0,0.0,0.0,1.0
11.548196077346802,-4.520234246699833,-26.081078447666187,0.0,0.0,0.0,0.0,1.0,-4.0417513083813335,-25.669335020548875,0.0,0.0,0.0,0.0,1.0,-3.539209144796399,-25.287327238094658,0.0,0.0,0.0,0.0,1.0,-3.014452890962119,-24.936457680996828,0.0,0.0,0.0,0.0,1.0,-2.4694092432027985,-24.618014602765523,0.0,0.0,0.0,0.0,1.0,-1.9060793850870943,-24.333167199773047,0.0,0.0,0.0,0.0,1.0,-1.3265316398776101,-24.082961318429668,0.0,0.0,0.0,0.0,1.0,-0.7328938764702291,-23.86831561525139,0.0,0.0,0.0,0.0,1.0,-0.12734569670555285,-23.69001818391851,0.0,0.0,0.0,0.0,1.0,0.4878895672624566,-23.548723661708948,0.0,0.0,0.0,0.0,1.0
11.901874780654907,-4.376303632948121,-25.96572865758842,0.0,0.0,0.0,0.0,1.0,-3.898439818476499,-25.57171471043199,0.0,0.0,0.0,0.0,1.0,-3.3983353775629164,-25.206343168144322,0.0,0.0,0.0,0.0,1.0,-2.87770473240579,-24.870866571257995,0.0,0.0,0.0,0.0,1.0,-2.3383326716656714,-24.56643497659654,0.0,0.0,0.0,0.0,1.0,-1.782068231980689,-24.294092014732072,0.0,0.0,0.0,0.0,1.0,-1.2108183592316757,-24.054771312285766,0.0,0.0,0.0,0.0,1.0,-0.6265413712869852,-23.84929329133599,0.0,0.0,0.0,0.0,1.0,-0.03124024463754349,-23.678362356906135,0.0,0.0,0.0,0.0,1.0,0.5730442520635926,-23.542564482173827,0.0,0.0,0.0,0.0,1.0
12.251378774642944,-4.300453906377489,-25.90909550792893,0.0,0.0,0.0,0.0,1.0,-3.824938510200088,-25.538337562744562,0.0,0.0,0.0,0.0,1.0,-3.3262135280294842,-25.199442685123163,0.0,0.0,0.0,0.0,1.0,-2.8064105305407216,-24.89385932543094,0.0,0.0,0.0,0.0,1.0,-2.2677511766958607,-24.62289355926384,0.0,0.0,0.0,0.0,1.0,-1.7125377182840413,-24.3877035052278,0.0,0.0,0.0,0.0,1.0,-1.1431431600045405,-24.18929437509317,0.0,0.0,0.0,0.0,1.0,-0.5620011171490429,-24.028514177479078,0.0,0.0,0.0,0.0,1.0,0.028404585768204704,-23.906050093430412,0.0,0.0,0.0,0.0,1.0,0.6255505309764775,-23.822425539378347,0.0,0.0,0.0,0.0,1.0
