time,ns,id,type,action,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,scale.x,scale.y,scale.z,color.r,color.g,color.b,color.a,lifetime.sec,lifetime.nanosec,frame_locked,points[0].x,points[0].y,points[0].z,points[1].x,points[1].y,points[1].z,points[2].x,points[2].y,points[2].z,texture_resource,texture.header.stamp.sec,texture.header.stamp.nanosec,texture.header.frame_id,texture.format,text,mesh_resource,mesh_file.filename,mesh_use_embedded_materials
6.91496467590332,robot_triangle,0,11,0,-6.6995695376514615,-28.43961265595471,1.0,0.0,0.0,0.4997454300140872,0.8661723299552088,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
7.193797826766968,robot_triangle,0,11,0,-6.584409269663977,-28.26516588329578,1.0,0.0,0.0,0.4906112053467377,0.8713785888970541,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
7.385431289672852,robot_triangle,0,11,0,-6.4588860236196535,-28.109123038661664,1.0,0.0,0.0,0.4788419248575871,0.87790113964995,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
7.5533857345581055,robot_triangle,0,11,0,-6.352243899210901,-27.96147329841744,1.0,0.0,0.0,0.4692249322144554,0.8830786844830645,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
7.7950828075408936,robot_triangle,0,11,0,-6.227702969995399,-27.800570822847238,1.0,0.0,0.0,0.4609260104564623,0.8874385685131615,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
8.111558675765991,robot_triangle,0,11,0,-6.112412373459922,-27.656839096483914,1.0,0.0,0.0,0.4545744531368535,0.8907087439535611,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
8.402761697769165,robot_triangle,0,11,0,-5.994765737369889,-27.522023073739536,1.0,0.0,0.0,0.44895242494713605,0.8935556614638431,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
8.57805061340332,robot_triangle,0,11,0,-5.8858344939833245,-27.389838335078135,1.0,0.0,0.0,0.4441809970370987,0.8959370747274213,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
8.823144912719727,robot_triangle,0,11,0,-5.77046930351483,-27.256904566681307,1.0,0.0,0.0,0.4394562479890028,0.8982639957737525,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
9.09580111503601,robot_triangle,0,11,0,-5.667061308641611,-27.142872108201395,1.0,0.0,0.0,0.4350682916833323,0.9003974575551327,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
9.294970512390137,robot_triangle,0,11,0,-5.552218809878655,-27.02144007131497,1.0,0.0,0.0,0.43014136472597797,0.902761544568483,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
9.6043701171875,robot_triangle,0,11,0,-5.44336614499578,-26.909604149958785,1.0,0.0,0.0,0.42445783291436323,0.9054477058768455,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
9.849430084228516,robot_triangle,0,11,0,-5.3421624178782645,-26.808570368712157,1.0,0.0,0.0,0.41824599937277557,0.90833379547866,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
10.168278694152832,robot_triangle,0,11,0,-5.234932294899769,-26.698486559834635,1.0,0.0,0.0,0.41117791628748795,0.9115551114208507,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
10.36162257194519,robot_triangle,0,11,0,-5.127500844037674,-26.598545744830144,1.0,0.0,0.0,0.4042281566889912,0.9146581860672436,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
10.64691710472107,robot_triangle,0,11,0,-5.0205185878469445,-26.497983791161587,1.0,0.0,0.0,0.3968740953350551,0.9178730590076067,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
10.847550392150879,robot_triangle,0,11,0,-4.9187900500254464,-26.40768183620351,1.0,0.0,0.0,0.388776939922414,0.921331911411172,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
11.091012477874756,robot_triangle,0,11,0,-4.813675712001739,-26.319772563531938,1.0,0.0,0.0,0.3809610216061995,0.924591098819776,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
11.33915114402771,robot_triangle,0,11,0,-4.712581762169437,-26.2307561568941,1.0,0.0,0.0,0.37185333629713185,0.928291493166178,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
11.649022817611694,robot_triangle,0,11,0,-4.612664360185401,-26.152249254680434,1.0,0.0,0.0,0.3646240205265805,0.93115483334139,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
11.861140012741089,robot_triangle,0,11,0,-4.506754309555518,-26.0646255229763,1.0,0.0,0.0,0.35641811872270945,0.9343265621002994,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
12.10537338256836,robot_triangle,0,11,0,-4.40537882263135,-25.985636035345127,1.0,0.0,0.0,0.349322687672312,0.9370024865908267,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
12.397191286087036,robot_triangle,0,11,0,-4.300453906377489,-25.90909550792893,1.0,0.0,0.0,0.3411576437222972,0.9400060968578077,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
12.576449871063232,robot_triangle,0,11,0,-4.199127257416604,-25.830802962565667,1.0,0.0,0.0,0.33346578563449375,0.9427622021544828,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
12.905657768249512,robot_triangle,0,11,0,-4.0999044371974565,-25.76409603819696,1.0,0.0,0.0,0.32507191331268176,0.9456892994928262,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
13.10193157196045,robot_triangle,0,11,0,-3.9934149717634377,-25.697623829668267,1.0,0.0,0.0,0.3173234033115585,0.9483173823729955,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
13.420143604278564,robot_triangle,0,11,0,-3.8933781783834474,-25.63174431560193,1.0,0.0,0.0,0.30894359007100286,0.9510803636675715,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
13.679903745651245,robot_triangle,0,11,0,-3.786788658732156,-25.565402016353147,1.0,0.0,0.0,0.3001682892438207,0.9538862605847922,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
13.830468654632568,robot_triangle,0,11,0,-3.680158859945201,-25.499332697971838,1.0,0.0,0.0,0.2922578926339445,0.9563395444052106,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
14.04219388961792,robot_triangle,0,11,0,-3.579129068706031,-25.442837881806977,1.0,0.0,0.0,0.2845937137510966,0.9586482243729234,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
14.359342575073242,robot_triangle,0,11,0,-3.4728824441557333,-25.387720983633965,1.0,0.0,0.0,0.27588656482077145,0.9611902014437071,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
14.571033716201782,robot_triangle,0,11,0,-3.366292721352385,-25.333094795828796,1.0,0.0,0.0,0.2674748728474124,0.9635648355950214,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
14.85669231414795,robot_triangle,0,11,0,-3.2588190993488864,-25.27763853787691,1.0,0.0,0.0,0.25888149056839244,0.9659090919134613,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
15.056194305419922,robot_triangle,0,11,0,-3.1584743738031302,-25.23322582702306,1.0,0.0,0.0,0.2507397887812137,0.9680545223911473,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
15.33031702041626,robot_triangle,0,11,0,-3.0513644173528176,-25.188846936131384,1.0,0.0,0.0,0.24165286488132476,0.9703627635552841,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
15.54877257347107,robot_triangle,0,11,0,-2.9456768925721843,-25.1454656776271,1.0,0.0,0.0,0.23419086286346763,0.9721906396130671,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
15.902426719665527,robot_triangle,0,11,0,-2.8381732152996744,-25.101410435884837,1.0,0.0,0.0,0.23037307969318674,0.9731023811257871,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
16.130586862564087,robot_triangle,0,11,0,-2.737070328460008,-25.05658254331481,1.0,0.0,0.0,0.2304849655359826,0.973075886383933,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
16.38548707962036,robot_triangle,0,11,0,-2.6371365640813624,-25.012087253005266,1.0,0.0,0.0,0.23397412480202553,0.9722428240532949,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
16.616929292678833,robot_triangle,0,11,0,-2.5366779506411703,-24.957179480341512,1.0,0.0,0.0,0.23944138101471793,0.9709108224022249,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
16.886378526687622,robot_triangle,0,11,0,-2.430180748292864,-24.901439695419807,1.0,0.0,0.0,0.24744965692893722,0.9689007520307492,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
17.07374858856201,robot_triangle,0,11,0,-2.329347446591998,-24.8454017811283,1.0,0.0,0.0,0.2560015577708904,0.9666763690185446,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
17.28850507736206,robot_triangle,0,11,0,-2.229877140781726,-24.77922737656382,1.0,0.0,0.0,0.26668122107562175,0.9637847925370141,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
17.58099341392517,robot_triangle,0,11,0,-2.1365599905563406,-24.72233885502464,1.0,0.0,0.0,0.27729167585683134,0.9607857859588214,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
17.849602222442627,robot_triangle,0,11,0,-2.0378473810205753,-24.656382196882483,1.0,0.0,0.0,0.28792117989191557,0.957654109879787,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
18.090696811676025,robot_triangle,0,11,0,-1.9384413551643176,-24.589148415556448,1.0,0.0,0.0,0.29976063667204045,0.9540144447029998,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
18.322131633758545,robot_triangle,0,11,0,-1.8453125392375704,-24.512077295389705,1.0,0.0,0.0,0.31151467045152736,0.950241343077366,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
18.6419460773468,robot_triangle,0,11,0,-1.746545807314895,-24.444262650479907,1.0,0.0,0.0,0.3222121301217366,0.9466674934750918,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
18.91428279876709,robot_triangle,0,11,0,-1.6473459529737038,-24.367042370415263,1.0,0.0,0.0,0.33300118041321947,0.9429264095587748,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
19.08743405342102,robot_triangle,0,11,0,-1.5482373208563638,-24.288951716209006,1.0,0.0,0.0,0.34266458371544395,0.9394578133514679,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
19.406781911849976,robot_triangle,0,11,0,-1.4486943366072282,-24.200912230796618,1.0,0.0,0.0,0.35322588746657674,0.9355380657265899,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
19.57048726081848,robot_triangle,0,11,0,-1.3554038516783156,-24.121820892040482,1.0,0.0,0.0,0.36276070666939436,0.9318823260995572,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
19.839961290359497,robot_triangle,0,11,0,-1.262704692108577,-24.04337061721589,1.0,0.0,0.0,0.3730455313828036,0.9278130369397284,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
20.07542610168457,robot_triangle,0,11,0,-1.1703698199866523,-23.95501564964682,1.0,0.0,0.0,0.38304526656261395,0.9237295728534277,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
20.315175771713257,robot_triangle,0,11,0,-1.0843211823851928,-23.855602049743222,1.0,0.0,0.0,0.394110148721762,0.9190632136444754,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
20.572375535964966,robot_triangle,0,11,0,-0.9924656344332372,-23.765662244453438,1.0,0.0,0.0,0.4041050576269844,0.9147125791199614,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
20.876172065734863,robot_triangle,0,11,0,-0.9065107246532709,-23.66585056359996,1.0,0.0,0.0,0.41457478831190675,0.9100152443207409,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
21.11475706100464,robot_triangle,0,11,0,-0.8277767435090945,-23.5657752342945,1.0,0.0,0.0,0.4237570499936279,0.9057758898208198,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
21.33260750770569,robot_triangle,0,11,0,-0.7437426092134902,-23.46689269227238,1.0,0.0,0.0,0.4283324415002113,0.90362122571267,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
21.61065435409546,robot_triangle,0,11,0,-0.6756490201181963,-23.39271745613692,1.0,0.0,0.0,0.42834130155650296,0.903617025836101,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
21.863179445266724,robot_triangle,0,11,0,-0.6353561390257766,-23.35127261032864,1.0,0.0,0.0,0.42805838101817917,0.903751084336885,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
22.136938095092773,robot_triangle,0,11,0,-0.623158514044359,-23.342564001598102,1.0,0.0,0.0,0.4279181476098516,0.9038174920558648,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
22.349174737930298,robot_triangle,0,11,0,-0.6310063700643223,-23.34488694966016,1.0,0.0,0.0,0.42873907459393884,0.9034283623599233,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
22.55631136894226,robot_triangle,0,11,0,-0.6536577990628842,-23.378585619194226,1.0,0.0,0.0,0.43038450857208616,0.9026456529453648,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
22.83604645729065,robot_triangle,0,11,0,-0.6905475456518444,-23.41459716658832,1.0,0.0,0.0,0.43244296202458377,0.901661291503303,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
23.078429460525513,robot_triangle,0,11,0,-0.7406580534424106,-23.47046220294115,1.0,0.0,0.0,0.43417638544735837,0.9008278782985498,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
23.33863663673401,robot_triangle,0,11,0,-0.7898395650801289,-23.535176196758353,1.0,0.0,0.0,0.43572836232853807,0.9000782156360025,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,False,0.3,0.0,0.0,-0.2,0.15,0.0,-0.2,-0.15,0.0,,0,0,,,,,,False
