time,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance
0.019999980926513672,-0.002261242596432567,-0.0007256944081746043,0.523263692855835,-0.8521675467491151,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.07029250264167786,0.007551163900643588,-0.019498169422149658,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.14939060807228088,0.6370292305946351,9.854589462280273,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.039999961853027344,-0.0027592875994741917,-0.00042327909613959497,0.5235064625740052,-0.8520171642303467,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.05716160312294961,0.005129725206643344,-0.03609806299209595,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.356090247631073,0.851681113243103,9.800889015197756,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.059999942779541016,-0.0031780432909727097,-0.00013926607789471745,0.5238282680511475,-0.8518181443214418,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.05164668336510659,0.0036172568798065186,-0.044544044882059104,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5712924599647523,0.5731531381607056,9.439041137695312,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.07999992370605469,-0.003570854896679521,0.0001533323375042528,0.5242425799369813,-0.8515616655349731,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.044148415327072144,-0.0034511096309870486,-0.05356669798493386,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.47810700535774237,0.7661166787147523,9.844309806823732,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.10000085830688477,-0.003896991023793817,0.00041969303856603807,0.524725079536438,-0.8512628674507142,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.040609389543533325,0.005664676893502475,-0.06054192781448364,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.33631742000579834,0.927632212638855,9.99942398071289,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.12000083923339844,-0.004176405258476734,0.000600211787968874,0.5252972841262817,-0.8509082794189453,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.025179237127304077,0.010517982766032219,-0.07378458231687547,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.244033619761467,0.837982177734375,10.002840042114258,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.1400008201599121,-0.004374790471047164,0.000781815906520933,0.5259371995925903,-0.8505119681358339,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.019709020853042603,0.0007055700407363475,-0.08150041103363037,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.44532954692840576,0.7893236279487611,9.889921188354492,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.16000080108642578,-0.004513205029070377,0.0009207514813169837,0.5266573429107666,-0.8500652313232422,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.01733824610710144,-0.009323657490313055,-0.09041578322649003,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.2504399120807648,0.7186527252197266,9.820363998413086,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.18000102043151855,-0.004635978490114212,0.0010828458471223714,0.5274426937103271,-0.8495774269104004,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.021997839212417603,-0.017811359837651256,-0.09818078577518463,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.41377767920494085,0.6867811679840088,9.724180221557617,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.20000171661376953,-0.004734229762107135,0.0012063917238265276,0.5282865762710571,-0.8490523695945741,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.013469904661178589,0.012915581464767456,-0.10410398989915849,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.42997515201568604,1.0605624914169314,9.570028305053711,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.2200019359588623,-0.004758946131914855,0.0012517088325694206,0.5291788578033447,-0.8484961986541748,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.005958975292742252,0.008933992125093939,-0.11147858202457428,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.4455237686634064,1.0527034997940066,9.939270973205568,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
