time,vector.x,vector.y,vector.z
-1.7633082551122194e+18,-1.1193184733827903,0.24707187507361286,178.20385626490642
-1.7633082551122194e+18,-1.1190069735100594,0.2495053864703054,178.20424255067604
-1.7633082551122194e+18,-1.11862656907903,0.25142766264998334,178.20448500156195
-1.7633082551122194e+18,-1.1185263188675838,0.25347755209704653,178.20456460801435
-1.7633082551122194e+18,-1.1171872364695945,0.25490357483416987,178.20565014429022
-1.7633082551122194e+18,-1.117075331845681,0.25772399049110384,178.20550219571678
-1.7633082551122194e+18,-1.1153614728944143,0.2595206037797906,178.20456948760193
-1.7633082551122194e+18,-1.1168059119919729,0.2617985301267558,178.20305295443268
-1.7633082551122194e+18,-1.1175639907755326,0.265575365309063,178.2028136990792
-1.7633082551122194e+18,-1.117114293777457,0.2672084741208282,178.20135407622126
-1.7633082551122194e+18,-1.1155836349538975,0.27044099283484085,178.2016984845797
-1.7633082551122194e+18,-1.1150203330996873,0.2734385593996146,178.20159639340244
-1.7633082551122194e+18,-1.1137701696061915,0.27637114735697305,178.2014866867109
-1.7633082551122194e+18,-1.1144584779618527,0.2779266140449114,178.20146551414066
-1.7633082551122194e+18,-1.1130944556963396,0.27961433081462866,178.20044729762054
-1.7633082551122194e+18,-1.109679448717921,0.28237895043183747,178.19874512260654
-1.7633082551122194e+18,-1.1063152497493622,0.2835158403238199,178.19674310095644
-1.7633082551122194e+18,-1.1048218396059915,0.2826159537945909,178.1958380168666
-1.7633082551122194e+18,-1.1031854597585178,0.28332441005124004,178.194444292829
-1.7633082551122194e+18,-1.1024567914697168,0.28362708337217235,178.1931173375257
-1.7633082551122194e+18,-1.1022062940323791,0.28299550452800787,178.1914883876147
-1.7633082551122194e+18,-1.1000793342884754,0.28121750084971914,178.19104075770582
-1.7633082551122194e+18,-1.0980637499216357,0.2793390871892732,178.18939324095783
-1.7633082551122194e+18,-1.0959538656672299,0.27460107665654776,178.1890385546629
-1.7633082551122194e+18,-1.0965020858429007,0.2711023636137775,178.18872147689072
-1.7633082551122194e+18,-1.096101835751583,0.2682005035515007,178.18784673615133
-1.7633082551122194e+18,-1.0974532947573499,0.26493337988777804,178.1881213289117
-1.7633082551122194e+18,-1.0965408246102153,0.2610812745918967,178.18811836118311
-1.7633082551122194e+18,-1.0976527651999926,0.2563429616718268,178.18842205097414
-1.7633082551122194e+18,-1.0968627270374285,0.2524733230831664,178.18941628474758
-1.7633082551122194e+18,-1.0992030740587917,0.250125479777955,178.1885793991274
-1.7633082551122194e+18,-1.101524742424653,0.24706741245474095,178.18938850700536
-1.7633082551122194e+18,-1.1028871151566644,0.24405183286376694,178.18906579152193
-1.7633082551122194e+18,-1.1050096949779662,0.24147072118025628,178.18915754301102
-1.7633082551122194e+18,-1.1055398904494722,0.23900684313274545,178.18893858666874
-1.7633082551122194e+18,-1.1078214191518376,0.2360932320809941,178.18798948993344
-1.7633082551122194e+18,-1.1109732257565106,0.23567236531873587,178.18805789129001
-1.7633082551122194e+18,-1.1125866077906659,0.23429826028528816,178.18707041885284
-1.7633082551122194e+18,-1.115435616110431,0.23346119443752028,178.186319647053
-1.7633082551122194e+18,-1.1187968281737501,0.23418624969539112,178.18633912529089
-1.7633082551122194e+18,-1.1217168727122135,0.23416191011269025,178.1862435635898
-1.7633082551122194e+18,-1.1262085534253359,0.2359299151346453,178.1855191742203
-1.7633082551122194e+18,-1.1283169226551353,0.23690185589906496,178.18438167852145
-1.7633082551122194e+18,-1.1307885536621634,0.23892601544898984,178.1839546793792
-1.7633082551122194e+18,-1.1324719933838907,0.24219966716917823,178.18266314005234
-1.7633082551122194e+18,-1.1331523359552045,0.24517335642623472,178.1804099560725
-1.7633082551122194e+18,-1.1351332062936759,0.2481769431269448,178.17955911622929
-1.7633082551122194e+18,-1.1359979141973147,0.25206037950887267,178.17897327151053
-1.7633082551122194e+18,-1.1370396557268554,0.25469348514211626,178.178434101537
-1.7633082551122194e+18,-1.134954248722456,0.2587647232662985,178.1779844127682
-1.7633082551122194e+18,-1.1339318090761057,0.26370277962881966,178.17729646833158
-1.7633082551122194e+18,-1.1317365787190008,0.2658638326181677,178.17717702669233
-1.7633082551122194e+18,-1.128381691043715,0.2702844654568718,178.1769980803948
-1.7633082551122194e+18,-1.1252605042927863,0.2749267712277011,178.17698577801764
-1.7633082551122194e+18,-1.1226860806905297,0.2760752022225836,178.17748161495334
-1.7633082551122194e+18,-1.1178764793350124,0.27916978143637977,178.17738461432336
-1.7633082551122194e+18,-1.1127927654015202,0.2814127233149069,178.17791727276426
-1.7633082551122194e+18,-1.1070860912563378,0.28311428082537066,178.1782267198782
-1.7633082551122194e+18,-1.1015962474077106,0.28510784892362256,178.17772552747252
-1.7633082551122194e+18,-1.0962731975115025,0.28759697752929025,178.17903782615528
-1.7633082551122194e+18,-1.0925273564023001,0.28731720980959174,178.17998386332948
-1.7633082551122194e+18,-1.0868900459138553,0.28800443554285937,178.1810940969137
-1.7633082551122194e+18,-1.0841486866496755,0.2880543233082588,178.18260983206414
-1.7633082551122194e+18,-1.0803706583468113,0.2852726151910514,178.1821599365101
-1.7633082551122194e+18,-1.0765704862350765,0.2843474779278918,178.18224698413874
-1.7633082551122194e+18,-1.0743285572482253,0.2823059443130012,178.18228147416661
-1.7633082551122194e+18,-1.072868963707942,0.27983223650271594,178.18197200278217
-1.7633082551122194e+18,-1.0707655717863778,0.27762525250771625,178.1821475972253
-1.7633082551122194e+18,-1.071821104562254,0.2746761440092951,178.18231016154718
-1.7633082551122194e+18,-1.0713598602999803,0.27151305480922144,178.18154932866943
-1.7633082551122194e+18,-1.073677375152313,0.2656730826706774,178.18140302814712
-1.7633082551122194e+18,-1.0748079788836893,0.2627682140046626,178.18137168901956
-1.7633082551122194e+18,-1.077481701525875,0.2589818847653254,178.1813855884356
-1.7633082551122194e+18,-1.0794602748710074,0.2540388161438214,178.18036789342855
-1.7633082551122194e+18,-1.082544243047092,0.2503418049641919,178.17974351703802
-1.7633082551122194e+18,-1.085596174141019,0.2457354981366671,178.17843068167664
-1.7633082551122194e+18,-1.089963089973879,0.24274278882561967,178.17712273535656
-1.7633082551122194e+18,-1.0932450903499398,0.24034121570197706,178.17627765134498
-1.7633082551122194e+18,-1.0956415167125269,0.23747266977229864,178.17489553608073
-1.7633082551122194e+18,-1.100584628178489,0.23449526129429132,178.17361653966987
-1.7633082551122194e+18,-1.1051436279226317,0.2340208145448331,178.172438986041
-1.7633082551122194e+18,-1.1096442380027962,0.23173002739304638,178.1720235819613
-1.7633082551122194e+18,-1.1121164058369324,0.2316335624550649,178.17083076764163
-1.7633082551122194e+18,-1.1140226498281403,0.23157583871041482,178.17096462765556
