time,vector.x,vector.y,vector.z
-1.7633082551122194e+18,-0.03586537390947342,-0.18912535905838013,9.82220458984375
-1.7633082551122194e+18,-0.04195350781083108,-0.19459331035614014,9.809951782226562
-1.7633082551122194e+18,-0.06670290231704712,-0.18469177186489108,9.800743103027344
-1.7633082551122194e+18,-0.036080572754144676,-0.19684852659702304,9.800529479980469
-1.7633082551122194e+18,-0.05130951851606369,-0.18016125261783603,9.82177257537842
-1.7633082551122194e+18,-0.05959705263376236,-0.2092079669237137,9.821055412292482
-1.7633082551122194e+18,-0.04183732718229294,-0.20172587037086487,9.79278087615967
-1.7633082551122194e+18,-0.06165626645088196,-0.17388921976089478,9.799673080444336
-1.7633082551122194e+18,-0.05002432689070702,-0.20700526237487793,9.802865982055664
-1.7633082551122194e+18,-0.04746385291218758,-0.1864190846681595,9.807658195495607
-1.7633082551122194e+18,-0.04932180792093277,-0.18386642634868625,9.802818298339844
-1.7633082551122194e+18,-0.0438334196805954,-0.189902663230896,9.811425209045412
-1.7633082551122194e+18,-0.025406805798411373,-0.19974108040332797,9.818579673767092
-1.7633082551122194e+18,-0.047251749783754356,-0.1817460805177689,9.817459106445312
-1.7633082551122194e+18,-0.055608745664358146,-0.19348421692848206,9.810066223144531
-1.7633082551122194e+18,-0.034416548907756805,-0.1901252269744873,9.808516502380373
-1.7633082551122194e+18,-0.03803541138768197,-0.20713876187801364,9.809849739074709
-1.7633082551122194e+18,-0.039442382752895355,-0.18171250820159912,9.809086799621584
-1.7633082551122194e+18,-0.04398062452673913,-0.18660049140453341,9.809183120727539
-1.7633082551122194e+18,-0.04010516032576562,-0.20384928584098816,9.7973108291626
-1.7633082551122194e+18,-0.025632103905081752,-0.18836018443107605,9.818196296691896
-1.7633082551122194e+18,-0.04677332937717438,-0.19096890091896057,9.801171302795412
-1.7633082551122194e+18,-0.045338936150074005,-0.19854171574115756,9.801528930664062
-1.7633082551122194e+18,-0.03279835730791092,-0.1861034333705902,9.814627647399904
-1.7633082551122194e+18,-0.05571821331977844,-0.1976680010557175,9.826443672180178
-1.7633082551122194e+18,-0.04957333579659463,-0.19316719472408297,9.831927299499513
-1.7633082551122194e+18,-0.04676872491836548,-0.1862941533327103,9.811590194702148
-1.7633082551122194e+18,-0.053854018449783325,-0.1827898919582367,9.806178092956545
-1.7633082551122194e+18,-0.03898649662733078,-0.19385486841201782,9.809920310974123
-1.7633082551122194e+18,-0.038746308535337455,-0.1941945403814316,9.806583404541016
-1.7633082551122194e+18,-0.027763249352574352,-0.2061132788658142,9.815428733825685
-1.7633082551122194e+18,-0.03808115795254708,-0.2060155421495438,9.806227684020998
-1.7633082551122194e+18,-0.03797512501478195,-0.19332405924797058,9.80830192565918
-1.7633082551122194e+18,-0.02597784623503685,-0.18133383989334106,9.80045795440674
-1.7633082551122194e+18,-0.060163449496030814,-0.19909785687923434,9.804223060607912
-1.7633082551122194e+18,-0.03714215010404587,-0.2106727957725525,9.809397697448732
-1.7633082551122194e+18,-0.05350574105978012,-0.18105266988277438,9.799957275390625
-1.7633082551122194e+18,-0.026626314967870712,-0.20276778936386108,9.803555488586428
-1.7633082551122194e+18,-0.05452371016144753,-0.19099153578281405,9.797404289245607
-1.7633082551122194e+18,-0.051987159997224815,-0.20957575738430026,9.80388927459717
-1.7633082551122194e+18,-0.04186809435486794,-0.21019196510314941,9.805273056030273
-1.7633082551122194e+18,-0.030989188700914383,-0.17804487049579623,9.801125526428224
-1.7633082551122194e+18,-0.04439239203929901,-0.17419999837875366,9.801506996154787
-1.7633082551122194e+18,-0.05310149863362313,-0.2034886330366135,9.809066772460938
-1.7633082551122194e+18,-0.03217890113592148,-0.19133354723453525,9.811570167541506
-1.7633082551122194e+18,-0.035697780549526215,-0.19374121725559237,9.811543464660646
-1.7633082551122194e+18,-0.034648820757865906,-0.2012477666139603,9.814524650573732
-1.7633082551122194e+18,-0.04491017386317254,-0.1870153546333313,9.805679321289062
-1.7633082551122194e+18,-0.04939746484160424,-0.18454383313655856,9.80649185180664
-1.7633082551122194e+18,-0.02851567044854164,-0.20174132287502292,9.808829307556154
-1.7633082551122194e+18,-0.03713718056678772,-0.1892305612564087,9.828683853149414
-1.7633082551122194e+18,-0.04660676419734955,-0.1848663240671158,9.811592102050781
-1.7633082551122194e+18,-0.03806388750672341,-0.18473206460475924,9.809877395629883
-1.7633082551122194e+18,-0.044521719217300415,-0.18419264256954196,9.814666748046875
-1.7633082551122194e+18,-0.04019685834646225,-0.1826372742652893,9.810087203979492
-1.7633082551122194e+18,-0.058778118342161186,-0.20321579277515414,9.814568519592287
-1.7633082551122194e+18,-0.07094725966453552,-0.17613197863101962,9.815358161926271
-1.7633082551122194e+18,-0.06376125663518907,-0.19752103090286255,9.803581237792969
-1.7633082551122194e+18,-0.056046526879072196,-0.19618202745914462,9.81123447418213
-1.7633082551122194e+18,-0.06473453342914581,-0.19414129853248596,9.814572334289553
-1.7633082551122194e+18,-0.06366655230522156,-0.1958082914352417,9.816072463989258
-1.7633082551122194e+18,-0.06233362853527069,-0.18562261760234836,9.802053451538086
-1.7633082551122194e+18,-0.0398927889764309,-0.1839440613985062,9.81907844543457
-1.7633082551122194e+18,-0.04962487146258355,-0.18511489033699036,9.80594253540039
-1.7633082551122194e+18,-0.06218351051211358,-0.1869470775127411,9.814429283142092
-1.7633082551122194e+18,-0.06213632971048355,-0.18551203608512878,9.817097663879396
-1.7633082551122194e+18,-0.054282672703266144,-0.17833180725574496,9.804938316345217
-1.7633082551122194e+18,-0.03973231464624405,-0.1939385682344437,9.805108070373537
-1.7633082551122194e+18,-0.02764280699193478,-0.17827905714511874,9.813426017761232
-1.7633082551122194e+18,-0.0507492907345295,-0.19737771153450012,9.80219841003418
-1.7633082551122194e+18,-0.05621600523591042,-0.19874717295169833,9.79883670806885
-1.7633082551122194e+18,-0.03161507844924927,-0.18443153798580172,9.799051284790039
-1.7633082551122194e+18,-0.04972489550709725,-0.1904878318309784,9.806155204772951
-1.7633082551122194e+18,-0.05998887121677399,-0.193577378988266,9.798995018005373
-1.7633082551122194e+18,-0.038144975900650024,-0.1768818646669388,9.795711517333984
-1.7633082551122194e+18,-0.05181358382105828,-0.18156816065311435,9.803245544433594
-1.7633082551122194e+18,-0.034608606249094016,-0.18634936213493347,9.791898727416992
-1.7633082551122194e+18,-0.02702825516462326,-0.18077255785465243,9.809301376342773
-1.7633082551122194e+18,-0.039797563105821616,-0.19011630117893222,9.800813674926758
-1.7633082551122194e+18,-0.042343843728303916,-0.2059314399957657,9.802699089050295
-1.7633082551122194e+18,-0.03497619181871414,-0.19387689232826233,9.808658599853516
-1.7633082551122194e+18,-0.0428905189037323,-0.18654225766658786,9.802672386169435
-1.7633082551122194e+18,-0.04108567535877228,-0.20149481296539307,9.814521789550781
-1.7633082551122194e+18,-0.03728803619742394,-0.1941078752279282,9.807107925415039
-1.7633082551122194e+18,-0.038925155997276306,-0.18513977527618408,9.802077293395998
-1.7633082551122194e+18,-0.03063208982348442,-0.2009210139513016,9.80512809753418
-1.7633082551122194e+18,-0.03373264521360397,-0.18003045022487643,9.802148818969727
-1.7633082551122194e+18,-0.036390505731105804,-0.19541779160499573,9.805486679077148
-1.7633082551122194e+18,-0.05397496372461319,-0.19604432582855225,9.814761161804201
-1.7633082551122194e+18,-0.0426001250743866,-0.1750418692827225,9.818814277648928
-1.7633082551122194e+18,-0.03696805238723755,-0.2014738917350769,9.80780029296875
-1.7633082551122194e+18,-0.04748432710766793,-0.19820696115493774,9.79814338684082
-1.7633082551122194e+18,-0.04520306363701821,-0.20062984526157382,9.805438995361328
-1.7633082551122194e+18,-0.047178640961647034,-0.17653472721576693,9.805938720703125
-1.7633082551122194e+18,-0.026056326925754547,-0.18508259952068332,9.819957733154297
-1.7633082551122194e+18,-0.04298907518386841,-0.1915513575077057,9.834645271301271
-1.7633082551122194e+18,-0.041535817086696625,-0.19670389592647555,9.81566905975342
-1.7633082551122194e+18,-0.053136587142944336,-0.2122992128133774,9.803794860839844
-1.7633082551122194e+18,-0.06264061480760576,-0.2021138519048691,9.807990074157717
-1.7633082551122194e+18,-0.06009000539779663,-0.20013964176177979,9.817745208740234
-1.7633082551122194e+18,-0.0474463552236557,-0.19421179592609408,9.814262390136719
-1.7633082551122194e+18,-0.06167375296354294,-0.2067227810621262,9.809062957763672
-1.7633082551122194e+18,-0.0571410395205021,-0.18597108125686646,9.80393695831299
-1.7633082551122194e+18,-0.05085182934999466,-0.1938048005104065,9.830263137817383
-1.7633082551122194e+18,-0.0388476811349392,-0.19000963866710666,9.80487060546875
-1.7633082551122194e+18,-0.046016294509172447,-0.20195361971855164,9.818007469177248
-1.7633082551122194e+18,-0.0489201731979847,-0.18967217206954956,9.804298400878906
-1.7633082551122194e+18,-0.03615928441286087,-0.19214364886283875,9.819960594177248
-1.7633082551122194e+18,-0.05136686563491821,-0.1975377053022385,9.806680679321289
-1.7633082551122194e+18,-0.05635596066713333,-0.18819209933280945,9.804226875305178
-1.7633082551122194e+18,-0.06387167423963548,-0.1911820322275162,9.814908981323242
-1.7633082551122194e+18,-0.049659840762615204,-0.18474948406219482,9.802271842956545
-1.7633082551122194e+18,-0.05126616358757019,-0.18118475377559665,9.814882278442383
-1.7633082551122194e+18,-0.03371051698923111,-0.19789579510688782,9.798386573791506
-1.7633082551122194e+18,-0.0476265549659729,-0.19005697965621948,9.804846763610842
-1.7633082551122194e+18,-0.052894163876771934,-0.19035425782203674,9.81294918060303
-1.7633082551122194e+18,-0.05172288417816162,-0.19018210470676425,9.807896614074709
-1.7633082551122194e+18,-0.05544402077794076,-0.17841781675815585,9.80694103240967
-1.7633082551122194e+18,-0.0416606143116951,-0.1779783517122269,9.802103042602539
-1.7633082551122194e+18,-0.04654802009463311,-0.1981199234724045,9.811875343322756
-1.7633082551122194e+18,-0.02923192270100117,-0.19698511064052585,9.800004959106445
-1.7633082551122194e+18,-0.049665696918964386,-0.2054734230041504,9.805440902709961
-1.7633082551122194e+18,-0.045659948140382774,-0.18547925353050232,9.800312995910646
-1.7633082551122194e+18,-0.04992287978529931,-0.18068604171276095,9.81922721862793
-1.7633082551122194e+18,-0.043893802911043174,-0.18704044818878174,9.811089515686037
-1.7633082551122194e+18,-0.0285491980612278,-0.1926827281713486,9.806249618530273
-1.7633082551122194e+18,-0.04568341374397278,-0.18462836742401123,9.81135368347168
-1.7633082551122194e+18,-0.036616966128349304,-0.19858437776565552,9.808467864990234
-1.7633082551122194e+18,-0.040516652166843414,-0.19362697005271912,9.807512283325195
-1.7633082551122194e+18,-0.034040015190839774,-0.1832112967967987,9.809253692626953
-1.7633082551122194e+18,-0.020049378275871277,-0.21697585284709933,9.81130599975586
-1.7633082551122194e+18,-0.04080575704574585,-0.18761777877807617,9.804412841796875
-1.7633082551122194e+18,-0.04198745638132095,-0.180328443646431,9.815237045288086
-1.7633082551122194e+18,-0.04916234314441681,-0.19060200452804565,9.811997413635256
-1.7633082551122194e+18,-0.0432753711938858,-0.1868417710065842,9.806464195251467
-1.7633082551122194e+18,-0.0204794779419899,-0.20399755239486694,9.815738677978516
-1.7633082551122194e+18,-0.04359117150306702,-0.20073442161083224,9.819911003112795
-1.7633082551122194e+18,-0.03664044290781021,-0.1968551427125931,9.807443618774414
-1.7633082551122194e+18,-0.029890775680541992,-0.19694435596466064,9.80906391143799
-1.7633082551122194e+18,-0.036403052508831024,-0.2012683600187302,9.816549301147461
-1.7633082551122194e+18,-0.06333666294813158,-0.21760268509387973,9.82210445404053
-1.7633082551122194e+18,-0.03352816030383111,-0.20700865983963013,9.813833236694336
-1.7633082551122194e+18,-0.047829508781433105,-0.2046462595462799,9.795020103454592
-1.7633082551122194e+18,-0.07867591083049774,-0.20307773351669312,9.8145227432251
-1.7633082551122194e+18,-0.028329173102974895,-0.20061898231506348,9.811568260192873
-1.7633082551122194e+18,-0.019183149561285976,-0.18508309125900269,9.807513236999513
-1.7633082551122194e+18,-0.06041944772005081,-0.20032408833503723,9.802487373352053
-1.7633082551122194e+18,-0.047329142689704895,-0.20881295204162598,9.803511619567873
-1.7633082551122194e+18,-0.06658320873975755,-0.2129436433315277,9.823012351989748
-1.7633082551122194e+18,-0.05225521698594094,-0.19977805018424988,9.811952590942383
-1.7633082551122194e+18,-0.0462716668844223,-0.19441334903240207,9.808468818664553
-1.7633082551122194e+18,-0.03448758646845818,-0.20539392530918124,9.804728507995607
-1.7633082551122194e+18,-0.03772783651947976,-0.18490630388259888,9.799695014953615
-1.7633082551122194e+18,-0.05162502080202103,-0.19930875301361084,9.80150890350342
-1.7633082551122194e+18,-0.04432227090001107,-0.19710901379585266,9.822013854980469
-1.7633082551122194e+18,-0.034865830093622215,-0.20292243361473083,9.80808734893799
-1.7633082551122194e+18,-0.031482275575399406,-0.1942586600780487,9.799122810363771
-1.7633082551122194e+18,-0.04888926446437836,-0.1966201663017273,9.801842689514162
-1.7633082551122194e+18,-0.028077535331249237,-0.19455896317958835,9.783838272094727
-1.7633082551122194e+18,-0.048682902008295066,-0.19638492166996005,9.810044288635256
-1.7633082551122194e+18,-0.05075299367308617,-0.1853102445602417,9.803225517272951
-1.7633082551122194e+18,-0.051644422113895416,-0.1842065900564194,9.80622673034668
-1.7633082551122194e+18,-0.046914462000131614,-0.18973028659820557,9.821271896362305
-1.7633082551122194e+18,-0.040861643850803375,-0.1819353997707367,9.796762466430664
-1.7633082551122194e+18,-0.03550870344042779,-0.1892910599708557,9.814381599426271
-1.7633082551122194e+18,-0.04220480844378472,-0.18326663970947266,9.805369377136232
-1.7633082551122194e+18,-0.034356750547885895,-0.18177963793277743,9.795355796813967
-1.7633082551122194e+18,-0.05669225752353668,-0.1918051838874817,9.800074577331545
-1.7633082551122194e+18,-0.044123537838459015,-0.1953161060810089,9.813426971435547
-1.7633082551122194e+18,-0.03934026882052422,-0.1793867200613022,9.817881584167482
-1.7633082551122194e+18,-0.0384480357170105,-0.18957841396331787,9.81623935699463
-1.7633082551122194e+18,-0.05953564494848251,-0.19947606325149536,9.79962158203125
-1.7633082551122194e+18,-0.050346668809652335,-0.16914737224578857,9.811137199401857
-1.7633082551122194e+18,-0.05137285590171814,-0.19136881828308105,9.811766624450685
-1.7633082551122194e+18,-0.049987364560365684,-0.18757884204387668,9.807440757751467
-1.7633082551122194e+18,-0.03806880488991738,-0.1988644301891327,9.812211990356445
-1.7633082551122194e+18,-0.037203893065452576,-0.18241870403289795,9.792635917663576
-1.7633082551122194e+18,-0.04548114538192749,-0.20648613572120667,9.809019088745117
-1.7633082551122194e+18,-0.04194152355194092,-0.20729708671569824,9.807584762573242
-1.7633082551122194e+18,-0.05349934846162796,-0.21371482312679294,9.811971664428711
-1.7633082551122194e+18,-0.05139213800430298,-0.20736534893512729,9.800910949707031
-1.7633082551122194e+18,-0.05266236886382104,-0.19397211074829102,9.807587623596193
-1.7633082551122194e+18,-0.038857530802488334,-0.18848545849323275,9.804510116577148
-1.7633082551122194e+18,-0.040878042578697205,-0.19320008158683777,9.799456596374513
-1.7633082551122194e+18,-0.06140625476837158,-0.20067039132118225,9.80978012084961
-1.7633082551122194e+18,-0.046042796224355705,-0.21253228187561035,9.809754371643068
-1.7633082551122194e+18,-0.06386370956897736,-0.20894138514995578,9.811804771423342
-1.7633082551122194e+18,-0.06580632179975511,-0.20491527020931247,9.79707431793213
-1.7633082551122194e+18,-0.05105615034699441,-0.19082389771938327,9.797809600830078
-1.7633082551122194e+18,-0.05611487478017807,-0.17716330289840698,9.810447692871094
-1.7633082551122194e+18,-0.048890940845012665,-0.20815953612327576,9.802605628967287
-1.7633082551122194e+18,-0.048461608588695526,-0.1892562955617905,9.804298400878906
-1.7633082551122194e+18,-0.04473736137151718,-0.2102557569742203,9.812566757202148
-1.7633082551122194e+18,-0.04211631044745446,-0.201654851436615,9.805226325988771
-1.7633082551122194e+18,-0.04543280228972436,-0.19198524951934814,9.814049720764162
-1.7633082551122194e+18,-0.03341801464557648,-0.18746401369571689,9.81393051147461
-1.7633082551122194e+18,-0.045610055327415466,-0.1994736045598984,9.807300567626953
-1.7633082551122194e+18,-0.04559257626533508,-0.20765820145606995,9.795333862304688
-1.7633082551122194e+18,-0.036168068647384644,-0.1841903030872345,9.805033683776857
-1.7633082551122194e+18,-0.047184731811285026,-0.16593623161315918,9.818387031555178
-1.7633082551122194e+18,-0.04060202091932297,-0.1885180324316025,9.805893898010256
-1.7633082551122194e+18,-0.01839985139667988,-0.2015824466943741,9.803152084350586
-1.7633082551122194e+18,-0.04960211366415024,-0.17927272617816928,9.812353134155273
-1.7633082551122194e+18,-0.0368458740413189,-0.19033874571323398,9.803603172302248
-1.7633082551122194e+18,-0.04343048110604287,-0.22008274495601657,9.827230453491211
-1.7633082551122194e+18,-0.031774710863828666,-0.20362088084220886,9.825465202331545
-1.7633082551122194e+18,-0.05330601707100869,-0.18835233151912692,9.815023422241211
-1.7633082551122194e+18,-0.04667263850569726,-0.20515522360801697,9.810660362243654
-1.7633082551122194e+18,-0.05135165899991989,-0.1899768561124802,9.815953254699709
-1.7633082551122194e+18,-0.055242039263248444,-0.18862126767635348,9.828184127807617
-1.7633082551122194e+18,-0.05359791591763497,-0.19815000891685486,9.808633804321289
-1.7633082551122194e+18,-0.06053674593567849,-0.18699248135089877,9.819863319396974
-1.7633082551122194e+18,-0.06451801210641862,-0.18624183535575867,9.796478271484375
-1.7633082551122194e+18,-0.049241676926612854,-0.19117456674575806,9.809372901916506
-1.7633082551122194e+18,-0.06680062413215637,-0.20403000712394714,9.807515144348146
-1.7633082551122194e+18,-0.059246156364679343,-0.18812261521816256,9.805486679077148
-1.7633082551122194e+18,-0.059974752366542816,-0.1990971565246582,9.811687469482422
-1.7633082551122194e+18,-0.04011695832014084,-0.18271920084953308,9.812186241149904
-1.7633082551122194e+18,-0.05744799226522446,-0.20982114970684054,9.793782234191896
-1.7633082551122194e+18,-0.04425413906574249,-0.20976421236991882,9.805893898010256
-1.7633082551122194e+18,-0.04897714778780938,-0.19104832410812378,9.791972160339357
-1.7633082551122194e+18,-0.04702693969011307,-0.17500589787960055,9.805154800415039
-1.7633082551122194e+18,-0.05074084177613259,-0.20941290259361267,9.80226802825928
-1.7633082551122194e+18,-0.034295659512281425,-0.20330992341041565,9.792438507080078
-1.7633082551122194e+18,-0.04549831524491311,-0.18239745497703552,9.790515899658203
-1.7633082551122194e+18,-0.05469607561826706,-0.19382506608963013,9.813880920410156
-1.7633082551122194e+18,-0.028457591310143474,-0.20528878271579745,9.805156707763672
-1.7633082551122194e+18,-0.047530971467494965,-0.1915591061115265,9.806132316589357
-1.7633082551122194e+18,-0.03173598647117615,-0.1968378722667694,9.802057266235352
-1.7633082551122194e+18,-0.050836965441703796,-0.20129093527793884,9.806799888610842
