time,linear,angular
7289050929,0.0,10.0
7335468950,0.0,10.0
7384723402,0.0,10.0
7434951490,0.0,10.0
7486549106,0.0,10.0
7535852068,0.0,10.0
7586080828,0.0,10.0
7634762592,0.0,10.0
7685918621,0.0,10.0
7735813950,0.0,10.0
7787560938,0.0,10.0
7836119410,0.0,10.0
7886692736,0.0,10.0
7935450050,0.0,10.0
7985713113,0.0,10.0
8034733459,0.0,10.0
8085586105,0.0,10.0
8135554744,0.0,10.0
8185115460,0.0,10.0
8235206977,0.0,10.0
8285752657,0.0,10.0
8334730926,0.0,10.0
8387262085,0.0,10.0
8437511805,0.0,10.0
8487405952,0.0,10.0
8536692564,0.0,10.0
8584620751,0.0,10.0
8635775245,0.0,10.0
8685403480,0.0,10.0
8737215107,0.0,10.0
8784538320,0.0,10.0
8838485278,0.0,10.0
8885588337,0.0,10.0
8937276192,0.0,10.0
8984655883,0.0,10.0
9036220861,0.0,10.0
9085423316,0.0,10.0
9136058977,0.0,10.0
9184414961,0.0,10.0
9234780680,0.0,10.0
9285883369,0.0,10.0
9334807593,0.0,10.0
9384628943,0.0,10.0
9439042449,0.0,10.0
9485752624,0.0,10.0
9540400235,0.0,10.0
9589019668,0.0,10.0
9634602932,0.0,10.0
9685531866,0.0,10.0
9734566167,0.0,10.0
9784839920,0.0,10.0
9834553049,0.0,10.0
9894181892,0.0,10.0
9943955532,0.0,10.0
9991405878,0.0,10.0
10034533725,0.0,10.0
10085388485,0.0,10.0
10134708250,0.0,10.0
10184659869,0.0,10.0
10237657481,0.0,10.0
10286035002,0.0,10.0
10334586342,0.0,10.0
10384889279,0.0,10.0
10437155744,0.0,10.0
10485675565,0.0,10.0
10534995331,0.0,10.0
10584662542,0.0,10.0
10635409819,0.0,10.0
10688970647,0.0,10.0
10734916814,0.0,10.0
10784902960,0.0,10.0
10834451071,0.0,10.0
10887231954,0.0,10.0
10934392517,0.0,10.0
10985114803,0.0,10.0
11034346635,0.0,10.0
11085350224,0.0,10.0
11137021795,0.0,10.0
11191136016,0.0,10.0
11234590639,0.0,10.0
11285561655,0.0,10.0
11334285183,0.0,10.0
11385034733,0.0,10.0
11434911764,0.0,10.0
11485186896,0.0,10.0
11534293421,0.0,10.0
11584503498,0.0,10.0
11635531728,0.0,10.0
11685882857,0.0,10.0
11734374616,0.0,10.0
11785120902,0.0,10.0
11835110218,0.0,10.0
11885150156,0.0,10.0
11934209803,0.0,10.0
11984430600,0.0,10.0
12036523951,0.0,10.0
12085976418,0.0,10.0
12135559442,0.0,10.0
12184281307,0.0,10.0
12235032202,0.0,10.0
12285055727,0.0,10.0
12335682273,0.0,10.0
12384147122,0.0,10.0
12435484272,0.0,10.0
12485744174,0.0,10.0
12535413788,0.0,10.0
12584812210,0.0,10.0
12636025236,0.0,10.0
12689261020,0.0,10.0
12734289391,0.0,10.0
12786736878,0.0,10.0
12835039907,0.0,10.0
12887886998,0.0,10.0
12934259171,0.0,10.0
12986770079,0.0,10.0
13033940085,0.0,10.0
13087528723,0.0,10.0
13134281365,0.0,10.0
13184495285,0.0,10.0
13235555677,0.0,10.0
13285252075,0.0,10.0
13334639203,0.0,10.0
13385529199,0.0,10.0
13434389238,0.0,10.0
13495376033,0.0,10.0
13534253926,0.0,10.0
13586658759,0.0,10.0
13640201223,0.0,10.0
13685625520,0.0,10.0
13734060291,0.0,10.0
13785454017,0.0,10.0
13834175276,0.0,10.0
13884998682,0.0,10.0
13936092609,0.0,10.0
13983961252,0.0,10.0
14033885452,0.0,10.0
14085277866,0.0,10.0
14135310128,0.0,10.0
14184044187,0.0,10.0
14235752785,0.0,10.0
14285621468,0.0,10.0
14334694078,0.0,10.0
14384077399,0.0,10.0
14433936418,0.0,10.0
14486328101,0.0,10.0
14534037230,0.0,10.0
14584613541,0.0,10.0
14633929440,0.0,10.0
14685368350,0.0,10.0
14735802392,0.0,10.0
14784117136,0.0,10.0
14833857791,0.0,10.0
14889373384,0.0,10.0
14934113382,0.0,10.0
14991647925,0.0,10.0
15033980184,0.0,10.0
15084676491,0.0,10.0
15134145026,0.0,10.0
15184904757,0.0,10.0
15234000631,0.0,10.0
15284804968,0.0,10.0
15335148871,0.0,10.0
15383782295,0.0,10.0
15439725397,0.0,10.0
15484726989,0.0,10.0
15533849966,0.0,10.0
15583857846,0.0,10.0
15633730883,0.0,10.0
15684736782,0.0,10.0
15733669045,0.0,10.0
15783779323,0.0,10.0
15833950174,0.0,10.0
15886965840,0.0,10.0
15933794964,0.0,10.0
15983773309,0.0,10.0
16033784357,0.0,10.0
16083839852,0.0,10.0
16135201677,0.0,10.0
16186951877,0.0,10.0
16236902160,0.0,10.0
16285151500,0.0,10.0
16333605570,0.0,10.0
16385561620,10.0,31.0
16434069704,16.0,31.0
16484544548,0.0,10.0
16533920832,0.0,10.0
16584575031,20.0,39.0
16635488166,126.0,145.0
16685478736,214.0,234.0
16733885480,222.0,236.0
16787552328,227.0,243.0
16833854428,231.0,244.0
16885634451,239.0,256.0
16934698327,234.0,251.0
16991667642,231.0,248.0
17035425942,236.0,251.0
17087702046,244.0,262.0
17137522701,244.0,262.0
17186247709,239.0,256.0
17243257823,222.0,236.0
17285477833,199.0,216.0
17339233096,171.0,186.0
17384981645,126.0,139.0
17435123476,79.0,97.0
17485442933,56.0,73.0
17535131273,45.0,56.0
17585280304,62.0,76.0
17635671728,79.0,93.0
17685493312,84.0,101.0
17734690818,88.0,101.0
17787029834,105.0,122.0
17835388612,107.0,118.0
17888710352,114.0,127.0
17935009316,114.0,127.0
17988122166,118.0,137.0
18035112855,126.0,139.0
18085392666,127.0,143.0
18134589916,126.0,139.0
18186407540,126.0,143.0
18235196515,126.0,139.0
18301331267,126.0,143.0
18335210011,126.0,137.0
18384382719,117.0,134.0
18446528432,110.0,126.0
18485295965,97.0,110.0
18536130897,90.0,107.0
18586224411,97.0,110.0
18638629858,97.0,110.0
18686057432,99.0,114.0
18734333781,99.0,114.0
18785183433,97.0,110.0
18834785729,97.0,110.0
18885497081,97.0,110.0
18934395876,101.0,117.0
18984409072,131.0,148.0
19038696514,139.0,154.0
19089021861,165.0,182.0
19134897447,169.0,182.0
19185355879,171.0,186.0
19235777512,169.0,182.0
19285310947,165.0,182.0
19335666534,165.0,179.0
19384624017,165.0,179.0
19434429188,162.0,177.0
19485261818,162.0,177.0
19536190925,160.0,173.0
19585399441,160.0,173.0
19634238943,156.0,171.0
19686112023,154.0,171.0
19734414485,154.0,169.0
19785664126,156.0,171.0
19834487725,156.0,171.0
19885632250,154.0,171.0
19934401674,154.0,171.0
19994612116,156.0,171.0
20034816345,156.0,171.0
20086219647,160.0,177.0
20134401024,160.0,177.0
20184223028,165.0,179.0
20235607163,169.0,182.0
20285340145,171.0,188.0
20334547318,173.0,188.0
20384242701,177.0,194.0
20434702831,177.0,190.0
20485043828,177.0,194.0
20534585839,173.0,188.0
20591082437,173.0,188.0
20648044333,173.0,188.0
20691652369,177.0,190.0
20740154795,179.0,190.0
20795434051,179.0,194.0
20835439118,179.0,190.0
20885582265,177.0,190.0
20935596295,173.0,188.0
20984086528,177.0,190.0
21034739804,173.0,188.0
21085737454,177.0,190.0
21144223563,177.0,190.0
21199149999,179.0,194.0
21239807529,179.0,194.0
21293675434,182.0,197.0
21334327300,182.0,197.0
21387089989,188.0,199.0
21439726218,188.0,203.0
21488261987,188.0,203.0
21539872101,188.0,203.0
21584344050,188.0,203.0
21637102932,188.0,203.0
21691881275,190.0,199.0
21735844855,194.0,199.0
21792227921,197.0,199.0
21834328610,199.0,199.0
21885069052,203.0,199.0
21934155078,208.0,197.0
21984722118,210.0,197.0
22034026793,214.0,199.0
22087716528,219.0,199.0
22134372575,219.0,199.0
22187590484,222.0,203.0
22234451646,222.0,205.0
22285824008,225.0,205.0
22333900784,225.0,205.0
22383810883,227.0,208.0
22434280615,227.0,208.0
22490810078,227.0,214.0
22536015255,227.0,214.0
22583935876,225.0,214.0
22635489448,222.0,210.0
22684837548,222.0,210.0
22751496643,225.0,214.0
22788626050,225.0,214.0
22834450666,225.0,214.0
22885230500,231.0,210.0
22934040279,231.0,210.0
22983926603,236.0,210.0
23033938172,236.0,210.0
23084783285,236.0,214.0
23134037787,236.0,210.0
23186451688,231.0,208.0
23234151516,225.0,208.0
23286408846,210.0,210.0
23334057315,205.0,214.0
23384413323,179.0,234.0
23434669013,156.0,251.0
23485009438,154.0,248.0
23537452330,151.0,244.0
23584333237,156.0,243.0
23634169132,162.0,239.0
23685323357,173.0,236.0
23734444360,179.0,231.0
23784160482,188.0,227.0
23833852605,194.0,225.0
23885645020,194.0,222.0
23934079291,197.0,222.0
23984438627,197.0,219.0
24037869971,197.0,216.0
24086771109,197.0,214.0
24134105699,182.0,197.0
24186405621,-6.0,7.0
24234140712,-2.0,7.0
24284892966,0.0,10.0
24334168942,0.0,10.0
24384121282,0.0,10.0
24433836190,0.0,10.0
24484876563,0.0,10.0
24535051778,0.0,10.0
24584233932,0.0,10.0
24633797996,0.0,10.0
24684945662,0.0,10.0
24734365634,0.0,10.0
24787535547,0.0,10.0
24834195694,0.0,10.0
24884759153,0.0,10.0
24934036984,0.0,10.0
24984328387,0.0,10.0
25034505426,0.0,10.0
25085938684,0.0,10.0
25134108708,0.0,10.0
25188883184,0.0,10.0
25233707224,0.0,10.0
25285026343,0.0,10.0
25335982624,0.0,10.0
25383670102,0.0,10.0
25433712425,0.0,10.0
25484699009,0.0,10.0
25533842958,0.0,10.0
25583670055,0.0,10.0
25633636829,0.0,10.0
25684962220,0.0,10.0
25733932477,0.0,10.0
25784601151,0.0,10.0
25834534613,0.0,10.0
25885923746,0.0,10.0
25936318379,0.0,10.0
25984881480,0.0,10.0
26034007381,0.0,10.0
26085519327,0.0,10.0
26135459221,0.0,10.0
26184940569,0.0,10.0
26236256938,0.0,10.0
26284924613,0.0,10.0
26333681150,0.0,10.0
26383682643,0.0,10.0
26433424240,0.0,10.0
26484650179,0.0,10.0
26535627421,0.0,10.0
26583823109,0.0,10.0
26634606373,0.0,10.0
26684497693,0.0,10.0
26739297451,0.0,10.0
26783516964,0.0,10.0
26843712824,0.0,10.0
26891562891,0.0,10.0
26937383415,0.0,10.0
26986377161,0.0,10.0
27033608141,0.0,10.0
27084682116,0.0,10.0
27147845637,0.0,10.0
27187693915,0.0,10.0
27235951811,0.0,10.0
27287392113,0.0,10.0
27335522493,0.0,10.0
27384210457,0.0,10.0
27433749276,0.0,10.0
27486977431,0.0,10.0
27535753457,0.0,10.0
27583631204,0.0,10.0
27643228234,0.0,10.0
27688053460,0.0,10.0
27733439789,0.0,10.0
27783724828,0.0,10.0
27833591638,0.0,10.0
27884956422,0.0,10.0
27934171411,0.0,10.0
27983440478,0.0,10.0
28034107074,0.0,10.0
28085596911,0.0,10.0
28134007890,0.0,10.0
28183691667,0.0,10.0
28234825579,0.0,10.0
28284307377,0.0,10.0
28334771996,0.0,10.0
28383402106,0.0,10.0
28433466224,0.0,10.0
28485504462,0.0,10.0
28533640379,0.0,10.0
28583552949,0.0,10.0
28643282745,0.0,10.0
28684405933,0.0,10.0
28736745058,0.0,10.0
28784492442,0.0,10.0
28833269620,0.0,10.0
28884206225,0.0,10.0
28935611841,0.0,10.0
28984792560,0.0,10.0
29035558931,0.0,10.0
29084991962,0.0,10.0
29134043597,0.0,10.0
29188140370,0.0,10.0
29233566252,0.0,10.0
29284774531,0.0,10.0
29333279398,0.0,10.0
29384199845,0.0,10.0
29433397429,0.0,10.0
29485351894,0.0,10.0
29534424170,0.0,10.0
29584358948,0.0,10.0
29634183906,0.0,10.0
29685151136,0.0,7.0
29734745316,0.0,10.0
29786060440,10.0,25.0
29837225936,45.0,56.0
29892575441,76.0,90.0
29935523634,97.0,110.0
29987380566,97.0,110.0
30039199163,99.0,110.0
30085880498,79.0,97.0
30134969157,54.0,65.0
30184180693,22.0,37.0
30234540869,16.0,31.0
30284990898,45.0,59.0
30336418532,1.0,16.0
30384590162,0.0,10.0
30434169464,0.0,10.0
30485349168,1.0,16.0
30534068718,5.0,25.0
30583992715,28.0,54.0
30634254653,28.0,62.0
30693387445,22.0,62.0
30733982585,28.0,62.0
30784598786,37.0,62.0
30833960046,42.0,62.0
30885132166,45.0,65.0
30934089022,42.0,62.0
30984594442,37.0,54.0
31039229441,33.0,50.0
31086681123,37.0,54.0
31134348767,37.0,50.0
31184415160,33.0,50.0
31235313306,33.0,50.0
31295430711,31.0,50.0
31333977430,31.0,50.0
31385318571,37.0,56.0
31435654268,33.0,48.0
31485223748,28.0,45.0
31534086719,28.0,42.0
31585799146,22.0,37.0
31637097344,22.0,37.0
31686049305,1.0,22.0
31735027089,1.0,16.0
31783942187,-6.0,1.0
31835381533,-6.0,7.0
31885010723,0.0,10.0
31934028185,0.0,10.0
31983927543,0.0,10.0
32042032429,0.0,10.0
32084877299,0.0,10.0
32133982887,0.0,10.0
32183893958,0.0,10.0
32238074892,0.0,10.0
32289470177,10.0,37.0
32333801085,7.0,48.0
32383977844,1.0,71.0
32435564740,1.0,65.0
32484727159,1.0,71.0
32534573272,1.0,73.0
32583876584,0.0,73.0
32633870084,16.0,54.0
32684813094,10.0,48.0
32733943163,7.0,48.0
32783807611,10.0,50.0
32836157172,10.0,56.0
32888533229,20.0,50.0
32933758384,37.0,62.0
32984192384,56.0,76.0
33034239355,59.0,79.0
33084666571,79.0,97.0
33133717218,79.0,97.0
33184030935,76.0,93.0
33233741916,59.0,76.0
33286156565,50.0,65.0
33333783574,45.0,62.0
33384091530,59.0,84.0
33434111911,73.0,99.0
33488270639,82.0,101.0
33535896879,88.0,105.0
33583884677,117.0,137.0
33635475286,134.0,154.0
33687260896,143.0,162.0
33733725089,148.0,169.0
33784629829,188.0,208.0
33835860352,203.0,222.0
33885462280,222.0,243.0
33933659672,227.0,244.0
33984237925,236.0,254.0
34034277185,236.0,254.0
34084596566,236.0,251.0
34134444983,231.0,248.0
34188638431,236.0,251.0
34246512704,236.0,251.0
34288302822,236.0,254.0
34333568009,243.0,256.0
34383585223,243.0,256.0
34434060792,243.0,256.0
34484744355,236.0,254.0
34533725278,236.0,251.0
34588310747,227.0,243.0
34633854519,222.0,236.0
34688220251,219.0,234.0
34742955540,214.0,227.0
34783616633,154.0,171.0
34833621111,139.0,154.0
34884514492,134.0,154.0
34933655091,114.0,131.0
34983668945,67.0,82.0
35034207072,50.0,67.0
35084471383,20.0,33.0
35133601294,1.0,20.0
35183793032,1.0,16.0
35238748892,1.0,16.0
35288391941,22.0,37.0
35333616267,28.0,45.0
35383987776,33.0,48.0
35435242300,16.0,31.0
35485033025,10.0,28.0
35534945091,10.0,28.0
35588305988,20.0,33.0
35633703429,20.0,33.0
35684586380,37.0,54.0
35733546792,45.0,56.0
35783867039,56.0,73.0
35843368562,76.0,88.0
35884369711,93.0,107.0
35937596852,99.0,114.0
35989673081,88.0,99.0
36033668673,79.0,93.0
36084412236,71.0,82.0
36136511312,65.0,79.0
36187201181,62.0,76.0
36233382889,56.0,71.0
36284473099,50.0,65.0
36333540262,31.0,45.0
36384088087,0.0,10.0
36435570861,0.0,10.0
36486754796,0.0,10.0
36536722606,0.0,10.0
36584121688,0.0,14.0
36634105624,0.0,16.0
36684263668,5.0,25.0
36733472459,1.0,20.0
36783418893,14.0,33.0
36834009725,7.0,39.0
36884442737,0.0,45.0
36933392047,0.0,50.0
36983672008,14.0,76.0
37034623182,20.0,71.0
37094750705,20.0,71.0
37136495642,20.0,65.0
37184290681,20.0,65.0
37233574095,22.0,62.0
37284142881,45.0,79.0
37333692527,105.0,131.0
37383657361,148.0,169.0
37434447644,165.0,186.0
37484249124,188.0,205.0
37533312191,227.0,244.0
37585217835,271.0,288.0
37633710199,277.0,291.0
37684954646,256.0,271.0
37733747545,227.0,244.0
37783350726,182.0,197.0
37833978006,179.0,194.0
37885004250,156.0,177.0
37938152451,173.0,188.0
37983407146,190.0,205.0
38035316950,190.0,205.0
38084644682,188.0,205.0
38133478893,186.0,199.0
38183271733,182.0,197.0
38233606478,179.0,194.0
38289439789,177.0,194.0
38333158016,173.0,188.0
38384532668,171.0,188.0
38433272546,154.0,171.0
38484420324,110.0,126.0
38533177994,105.0,118.0
38584229295,101.0,118.0
38633209006,101.0,118.0
38684166805,99.0,117.0
38733272849,99.0,117.0
38785053442,118.0,137.0
38836420254,126.0,139.0
38884243165,79.0,97.0
38933606866,0.0,10.0
38984219843,0.0,10.0
39036935641,1.0,16.0
39087965183,25.0,50.0
39140072230,45.0,82.0
39184517542,54.0,93.0
39237381529,56.0,90.0
39298561987,59.0,90.0
39333304307,71.0,90.0
39386648088,76.0,97.0
39433344377,79.0,99.0
39484239779,54.0,73.0
39536709473,0.0,10.0
39584436133,0.0,10.0
39634469319,0.0,10.0
39684117557,0.0,10.0
39733907870,0.0,10.0
39784656621,0.0,10.0
39834945512,0.0,10.0
39894583421,0.0,10.0
39943889844,0.0,10.0
39988466096,0.0,10.0
40043674209,0.0,10.0
40084751136,0.0,10.0
40133299980,-15.0,-2.0
40191840737,-23.0,-8.0
40233020669,-19.0,-11.0
40292189856,-62.0,-49.0
40339773737,-66.0,-57.0
40384316103,-54.0,-45.0
40433989716,-40.0,-28.0
40485049339,-40.0,-26.0
40538609468,-40.0,-28.0
40584288506,-6.0,5.0
40634266079,-2.0,7.0
40685975987,0.0,10.0
40733762102,0.0,10.0
40785177651,0.0,10.0
40833985177,0.0,10.0
40886055428,42.0,59.0
40933955427,84.0,99.0
40985527708,90.0,101.0
41034412063,0.0,10.0
41088782473,0.0,10.0
41134107633,0.0,10.0
41183923836,0.0,10.0
41243915753,0.0,10.0
41287380902,16.0,28.0
41333802416,42.0,56.0
41384792698,110.0,126.0
41433797148,169.0,179.0
41484653065,288.0,303.0
41533977858,339.0,356.0
41583917481,442.0,459.0
41634198439,511.0,528.0
41684580962,663.0,671.0
41733963097,752.0,748.0
41789221067,874.0,837.0
41836705015,935.0,888.0
41885362338,997.0,960.0
41936315085,986.0,982.0
41984279276,986.0,997.0
42034937375,989.0,997.0
42085737198,986.0,997.0
42134035043,986.0,997.0
42183734771,986.0,997.0
42234014257,986.0,997.0
42284786914,986.0,997.0
42333972384,986.0,997.0
42384081827,986.0,997.0
42433664630,986.0,997.0
42484668512,986.0,997.0
42533564838,986.0,997.0
42584074846,986.0,997.0
42633639825,986.0,997.0
42684679098,986.0,997.0
42734141968,986.0,997.0
42783596006,986.0,997.0
42835108930,986.0,997.0
42885590875,982.0,997.0
42933751605,982.0,997.0
42983641471,982.0,997.0
43034306771,980.0,997.0
43084743181,978.0,997.0
43133645203,980.0,997.0
43184746587,697.0,720.0
43235193111,22.0,42.0
43285650449,71.0,88.0
43335855667,-28.0,-15.0
43383584954,0.0,10.0
43433884442,0.0,10.0
43484844678,0.0,10.0
43538021045,0.0,10.0
43584433121,0.0,10.0
43633702365,0.0,10.0
43685672174,0.0,10.0
43733786506,0.0,10.0
43783795729,0.0,10.0
43834114384,0.0,10.0
43886290139,0.0,10.0
43933609037,0.0,10.0
43983526423,0.0,10.0
44033629948,0.0,10.0
44088353599,0.0,10.0
44133587309,0.0,10.0
44185247975,0.0,10.0
44236741797,0.0,10.0
44284385072,0.0,10.0
44333426771,0.0,10.0
44383332607,0.0,10.0
44433476771,0.0,10.0
44484496911,0.0,10.0
44533559922,0.0,10.0
44583345249,0.0,10.0
44633612866,0.0,10.0
44685215998,0.0,10.0
44737022100,0.0,10.0
44784763259,0.0,10.0
44833748448,0.0,10.0
44884368536,0.0,10.0
44933582134,0.0,10.0
44983270664,0.0,10.0
45035569136,0.0,10.0
45084444536,0.0,10.0
45133982509,0.0,10.0
45183372584,0.0,10.0
45233695113,0.0,10.0
45285733721,0.0,10.0
45334496453,0.0,10.0
45395986126,0.0,10.0
45444035022,0.0,10.0
45491932498,0.0,10.0
45539679739,0.0,10.0
45584396696,0.0,10.0
45633650263,0.0,10.0
45689625689,0.0,10.0
45740615719,0.0,10.0
45785774744,0.0,10.0
45833680348,0.0,10.0
45887366399,0.0,10.0
45935272451,0.0,10.0
45989866316,0.0,10.0
46035810695,0.0,10.0
46086753942,0.0,10.0
46141589049,0.0,10.0
46195542325,0.0,10.0
46235824303,0.0,10.0
46285554401,0.0,10.0
46333904570,0.0,10.0
46383754088,0.0,10.0
46434677081,0.0,10.0
46484139891,0.0,10.0
46533190136,0.0,10.0
46583189986,0.0,10.0
46647283651,0.0,10.0
46687251558,0.0,10.0
46735565120,0.0,10.0
46785621193,0.0,10.0
46842687886,0.0,10.0
46887103476,0.0,10.0
46936143770,0.0,10.0
46983413136,0.0,10.0
47033209473,0.0,10.0
47089188580,0.0,10.0
47133399281,0.0,10.0
47187052470,0.0,10.0
47233440422,0.0,10.0
47284435574,0.0,10.0
47333091815,0.0,10.0
47383160241,0.0,10.0
47433452020,0.0,10.0
47484028656,0.0,10.0
47533101429,0.0,10.0
47583035170,0.0,10.0
47633652093,0.0,10.0
47683920609,0.0,10.0
47733414938,0.0,10.0
47783347304,0.0,10.0
47833392754,0.0,10.0
47886399690,0.0,10.0
47934887295,0.0,10.0
47984221726,0.0,10.0
48034329286,0.0,10.0
48083906717,0.0,10.0
48133147710,0.0,10.0
48183166506,0.0,10.0
48233124248,0.0,10.0
48283981036,0.0,10.0
48333570884,0.0,10.0
48383011296,0.0,10.0
48433505311,0.0,10.0
48484059644,0.0,10.0
48533124803,0.0,10.0
48583342729,0.0,10.0
48633190778,0.0,10.0
48683986192,0.0,10.0
48733386989,0.0,10.0
48783510358,0.0,10.0
48833084079,0.0,10.0
48886718966,0.0,10.0
48932945355,0.0,10.0
48983257263,0.0,10.0
49032863687,0.0,10.0
49084121712,-17.0,-2.0
49132975325,-32.0,-17.0
49183607352,-2.0,10.0
49232846523,0.0,10.0
49284138628,-2.0,10.0
49333078735,0.0,10.0
49384100576,0.0,10.0
49433325091,0.0,10.0
49484059260,0.0,10.0
49534499134,0.0,10.0
49583780319,0.0,10.0
49633571346,0.0,10.0
49683823769,0.0,10.0
49733031132,0.0,10.0
49787783173,0.0,10.0
49832883483,-2.0,10.0
49885161705,0.0,10.0
49934308942,0.0,10.0
49984771439,0.0,10.0
50033224775,0.0,10.0
50084872839,0.0,10.0
50132813934,0.0,10.0
50189788154,-2.0,10.0
50233271390,0.0,10.0
50283776222,-2.0,10.0
50333352152,-2.0,10.0
50382771351,0.0,10.0
50432999135,0.0,10.0
50483661883,0.0,10.0
50533044378,0.0,10.0
50582736465,0.0,10.0
50632984313,0.0,10.0
50685286407,0.0,10.0
50732714109,0.0,10.0
50783423192,0.0,10.0
50832949715,0.0,10.0
50883637967,0.0,10.0
50932655576,0.0,10.0
50982910432,0.0,10.0
51032761554,0.0,10.0
51082893885,0.0,10.0
51132696497,0.0,10.0
51184677513,0.0,10.0
51233032486,0.0,10.0
51283754337,0.0,10.0
51336460069,0.0,10.0
51385828102,0.0,10.0
51432946246,0.0,10.0
51485558348,0.0,10.0
51532718187,0.0,10.0
51583734398,0.0,10.0
51633677199,0.0,10.0
51683640415,0.0,10.0
51749837995,0.0,10.0
51788298108,0.0,10.0
51837456419,0.0,10.0
51891728475,0.0,10.0
51939657636,0.0,10.0
51983618907,-2.0,10.0
52032873823,0.0,10.0
52083997871,0.0,10.0
52133413999,0.0,14.0
52183562491,0.0,10.0
52232559335,0.0,10.0
52283608410,0.0,10.0
52334924838,0.0,10.0
52391980754,-17.0,1.0
52444933776,-40.0,-2.0
52484243466,-66.0,-11.0
52540629416,-62.0,-15.0
52583777463,-51.0,-19.0
52632561769,-49.0,-26.0
52687251479,-43.0,-23.0
52739588006,-40.0,-26.0
52795687213,-45.0,-26.0
52832467917,-57.0,-43.0
52884496741,-74.0,-57.0
52932525420,-88.0,-74.0
52983752090,-132.0,-106.0
53032456910,-160.0,-126.0
53084614178,-183.0,-140.0
53132401744,-209.0,-171.0
53183441348,-351.0,-326.0
53232448945,-498.0,-477.0
53300880866,-754.0,-734.0
53335725624,-900.0,-883.0
53383509831,-992.0,-975.0
53432515508,-992.0,-986.0
